idx,raw_log_prediction,raw_log_confidence,raw_knn_prediction,raw_knn_confidence,raw_lightgbc_prediction,raw_lightgbc_confidence,+pts_log_prediction,+pts_log_confidence,+pts_lightgbc_prediction,+pts_lightgbc_confidence,+pts_linsvc_prediction,+pts_linsvc_confidence,raw_keras_prediction,raw_keras_confidence,accuracy_voter_prediction,accuracy_voter_confidence,loss_voter_prediction,loss_voter_confidence,combined_voter_prediction,combined_voter_confidence
2018-01-11Wm_&_Mary,0,0.5316329349150558,0,0.6022727272727273,0,0.5080012721085048,0,0.5084085614766474,1,0.5050195641915138,0,0.5069837860328901,0,0.5159575939178467,0,0.5309358727168931,0,0.5265026883348625,0,0.5287192805319754
2018-01-11Wright_State,1,0.5007088529261383,1,0.5568181818181818,1,0.5072483276506862,1,0.5169631445139637,1,0.5826594507134971,1,0.5,1,0.5176782011985779,1,0.5238730909731087,1,0.5261495569008566,1,0.5250113239344797
2018-01-12Brown,0,0.5257638297294835,1,0.5340909090909091,1,0.5028373793736137,0,0.5108920944339888,0,0.5144513930183146,1,0.5,0,0.5359948575496674,0,0.5070756659622534,0,0.5060419454010427,0,0.5065588056788513
2018-01-12Butler,0,0.5336474093219202,1,0.5454545454545454,0,0.5059889335794471,0,0.5216834430416712,0,0.5120390100740522,0,0.5089841742193265,0,0.5310206115245819,0,0.5087159990784167,0,0.5083472456592519,0,0.5085316223662407
2018-01-12Canisius,0,0.5109128246198511,1,0.5340909090909091,1,0.5007371138068908,0,0.5508252490787537,0,0.5669039760355121,0,0.5101778405195614,0,0.5157362818717957,0,0.510759773785145,0,0.5153980036009109,0,0.5130788886882829
2018-01-12Cleveland_St,0,0.5400234561952661,1,0.5,0,0.5153803619754623,1,0.5273695469230737,0,0.516373681332168,1,0.5,0,0.5515082180500029,0,0.5172341048739086,0,0.5131304752687535,0,0.5151822900691692
2018-01-12Columbia,0,0.5234222036953129,0,0.5227272727272727,0,0.5044543990301735,1,0.5047109362067101,0,0.5426779236083783,1,0.5,0,0.5326480269432068,0,0.5182049822881116,0,0.5171016737773708,0,0.5176533280310598
2018-01-12Cornell,0,0.5245401362146931,1,0.5,0,0.5134313674173634,1,0.5629110174572313,0,0.5061909786023684,1,0.5092779578242145,0,0.5230823159217834,0,0.5027697261114321,1,0.5010418470177125,0,0.5008639394954878
2018-01-12Dayton,0,0.5220762529054874,0,0.5454545454545454,0,0.510476951387284,0,0.5229818838353562,0,0.5365863664311483,0,0.5079693476498693,0,0.5414745807647705,0,0.5284486407808133,0,0.5270810177000118,0,0.5277648292397606
2018-01-12DePaul,0,0.5046380501413577,0,0.5227272727272727,1,0.5049770619668575,1,0.553710354341961,1,0.5080021784376234,1,0.5,1,0.527815043926239,1,0.5079425627556369,1,0.5089028089826195,1,0.5084226858657201
2018-01-12Detroit,0,0.5320704607089211,0,0.5227272727272727,0,0.522296868929302,1,0.5577041575884153,1,0.5219855579514453,1,0.5,0,0.5313049852848053,0,0.5105989940465336,0,0.5045902789965537,0,0.5075946365227028
2018-01-12E_Washingtn,0,0.5051007702733701,1,0.5,1,0.5191863075701786,0,0.5442673998056574,0,0.5286731047065805,0,0.5085867173065323,1,0.5237699747085571,0,0.502246064533227,0,0.5061612561586861,0,0.5042036603473552
2018-01-12IL-Chicago,0,0.5062469122514333,0,0.5227272727272727,0,0.5025257379259924,1,0.5284890619872653,1,0.5300400742733373,1,0.5,1,0.5117639899253845,1,0.5021472825582167,1,0.5045861846328119,1,0.5033667335921018
2018-01-12IUPUI,0,0.5126833535722486,0,0.5113636363636364,0,0.5081732046667569,1,0.5083920280987674,1,0.5181002329854124,1,0.5,1,0.5002889037132263,0,0.503294843382001,0,0.501297051429174,0,0.5022959474073007
2018-01-12Idaho,0,0.5108698916838695,0,0.5340909090909091,0,0.5116053403268368,0,0.5252889683679924,1,0.5195402038738764,0,0.5053812423771438,0,0.5122022032737732,0,0.514631803371713,0,0.5124692685933012,0,0.5135505359848109
2018-01-12Kent_State,1,0.5007745877426787,1,0.5340909090909091,1,0.5039626128249612,1,0.5590593615028071,1,0.5293561506645579,1,0.5057151362987458,1,0.5150985717773438,1,0.5201580119780476,1,0.5216092189736823,1,0.5208836154754732
2018-01-12Marquette,0,0.5398885448714297,1,0.5340909090909091,0,0.5200910457649106,0,0.5119373985035868,1,0.5296929551024594,0,0.5055161151097639,0,0.5193443596363068,0,0.5072713761089434,0,0.5042694796978904,0,0.5057704279034955
2018-01-12Monmouth,0,0.5184463205737802,1,0.5113636363636364,1,0.5226429761667322,1,0.5284250720245067,0,0.5034664791201179,1,0.5,0,0.5136351883411407,1,0.5027872361484258,1,0.5042331970834504,1,0.5035102166153069
2018-01-12Nebraska,1,0.5074612742334259,0,0.5227272727272727,1,0.5125932271766025,0,0.5397446677329645,0,0.501432215506272,0,0.5059325337062801,1,0.5212071537971497,0,0.5027266289166223,0,0.5048477469898964,0,0.5037871879559378
2018-01-12Niagara,0,0.5148801621301258,1,0.5340909090909091,0,0.5002366071627686,1,0.5222879935259663,0,0.5546056990473889,1,0.5,0,0.5211051404476166,0,0.50171067448231,0,0.5031841581483775,0,0.5024474163105859
2018-01-12Oakland,0,0.5367504527131914,1,0.5681818181818182,1,0.5087606678902376,1,0.5414042551892387,1,0.5141156451489506,1,0.5,0,0.5544828772544861,1,0.5035859404893441,1,0.5076935653425912,1,0.5056397529191196
2018-01-12Ohio,0,0.5064201683101803,1,0.5227272727272727,1,0.5274063451908462,1,0.5421930834667673,0,0.5124963632915365,1,0.5,0,0.5024740993976593,1,0.5110245901666918,1,0.5109243878627323,1,0.5109744890149056
2018-01-12Penn_State,1,0.5107703980205239,0,0.5568181818181818,1,0.5268640918284742,0,0.5040786225552938,0,0.5023951263016451,1,0.5,1,0.5084493160247803,0,0.5039558801274551,0,0.5038787994971549,0,0.5039173398162533
2018-01-12Princeton,0,0.5230246561109553,1,0.5568181818181818,0,0.5022230298311787,0,0.5101863421197108,1,0.5307711646953688,0,0.5089756204938682,0,0.5200401246547699,1,0.5028322564890091,1,0.5043344717734818,1,0.5035833641320608
2018-01-12Providence,0,0.5128920001505302,0,0.5113636363636364,0,0.5059334116430967,1,0.5043581904889881,0,0.5194525610548388,1,0.5,0,0.500943660736084,0,0.506660737771859,0,0.5066183881206989,0,0.5066395629461753
2018-01-12Quinnipiac,0,0.5209615615598955,0,0.5227272727272727,0,0.5108952426391073,0,0.5013383358469056,0,0.5235203074424717,1,0.5,0,0.5155411660671234,0,0.5148153867531509,0,0.5137342071657934,0,0.5142747969591588
2018-01-12Rider,0,0.5177078826329706,1,0.5454545454545454,1,0.5116842648886695,1,0.5187316634656498,0,0.5042043039417132,0,0.5065543709035234,0,0.5055499672889711,1,0.5074835771654195,1,0.5071852384216557,1,0.5073344077945008
2018-01-12St_Peters,0,0.5124469098565327,1,0.5340909090909091,1,0.501839737377724,0,0.5360611609428829,0,0.5287151488981305,0,0.5083437084968679,0,0.5188006460666656,0,0.5064763982380651,0,0.5085461533428411,0,0.5075112757875043
2018-01-12U_Penn,0,0.5249279173596246,1,0.5795454545454546,1,0.5009055451290039,1,0.5674108629081509,1,0.527876898297121,1,0.5,0,0.5375677347183228,1,0.5142720671389462,1,0.5180970090535142,1,0.5161845380994003
2018-01-12VCU,0,0.5265390787902235,1,0.5113636363636364,0,0.5200817143074982,1,0.5105468214774123,1,0.5244570025016289,1,0.5,0,0.5407274663448334,0,0.5101243155158356,0,0.5056474000657146,0,0.5078858577897163
2018-01-12WI-Grn_Bay,0,0.5171859194733461,1,0.5113636363636364,1,0.5218115911548845,1,0.5019748598764614,0,0.5193028676280568,1,0.5,0,0.5087425112724304,0,0.5007362791517158,0,0.5009494139476721,0,0.5008428465496734
2018-01-12WI-Milwkee,0,0.5087101626146598,1,0.5340909090909091,0,0.5030810315364408,1,0.5168419109008464,1,0.5222053486658721,1,0.5,0,0.5125418901443481,1,0.5059266095723612,1,0.5076019951870233,1,0.5067643023806323
2018-01-12Yale,0,0.5244778435922679,0,0.5227272727272727,0,0.5017263057040745,1,0.5060118880212516,0,0.523450942357429,0,0.5089967000566771,0,0.5470246076583862,0,0.5197245867788619,0,0.5173683224617652,0,0.5185464546195135
2018-01-12Youngs_St,0,0.5371815486186197,0,0.5113636363636364,0,0.527389861877477,1,0.5396932424639052,0,0.5015052673676894,1,0.5,0,0.5504698753356934,0,0.5177560829557298,0,0.5124319809043677,0,0.5150940319285078
2018-01-13AR_Lit_Rock,0,0.5042803117553152,1,0.5,1,0.5057685148047688,0,0.5281311834635882,0,0.5579646767498713,0,0.5077094022455226,1,0.5206787586212158,0,0.5048445819204986,0,0.5096474496828981,0,0.5072460158007219
2018-01-13Air_Force,0,0.5229297990353727,1,0.5340909090909091,0,0.512891388601407,0,0.5537680056498291,0,0.5124206156831299,0,0.5073665237598577,0,0.553687185049057,0,0.5179222929308415,0,0.5172471228898783,0,0.5175847079062202
2018-01-13Akron,0,0.5130416100313646,1,0.5113636363636364,0,0.5115363622266937,1,0.5296732054810953,0,0.5029481419638822,1,0.5,0,0.5152499079704285,0,0.5013541189255021,1,0.5002532727468302,0,0.5005504230379332
2018-01-13Alabama,0,0.5159045339541953,0,0.5340909090909091,0,0.5146981972382004,0,0.5316770069992878,0,0.538466199174803,0,0.5110220763418607,0,0.5031988918781279,0,0.5201929287389145,0,0.5216025278162647,0,0.5208977282778223
2018-01-13App_State,0,0.5012035864037834,0,0.5454545454545454,1,0.5071619199782942,1,0.5335274657825587,1,0.5149501284603969,1,0.5,1,0.5000508427619934,0,0.5024885852368006,1,0.5000950711032909,0,0.501196757020196
2018-01-13Arizona,0,0.5149967566828079,0,0.5227272727272727,0,0.5188661972134887,0,0.5400231771044406,1,0.5188144440687892,0,0.5135400020148676,0,0.5286882519721985,0,0.519925712620462,0,0.5177905127071498,0,0.5188581126649322
2018-01-13Arizona_St,0,0.5105126253688614,0,0.5568181818181818,0,0.5056861697657675,0,0.5241236344961271,1,0.5034571714771398,0,0.5122071068048549,0,0.5080732107162476,0,0.5189464429042864,0,0.5176405016449676,0,0.5182934722780888
2018-01-13Arkansas,0,0.5213449158297703,0,0.6136363636363636,0,0.50546264217264,0,0.5237075427845189,1,0.5333005647467293,0,0.5109873871774164,0,0.5180590748786926,0,0.5311877845691491,0,0.5259474658319173,0,0.5285676252083206
2018-01-13Arkansas_St,0,0.5106458977146839,1,0.5681818181818182,0,0.5042727810774144,1,0.5406130747146385,1,0.5102075753859503,1,0.5,1,0.5073052644729614,1,0.5175649603935787,1,0.5174610291973228,1,0.5175129947976655
2018-01-13Auburn,0,0.5018991890916693,1,0.5227272727272727,1,0.5108128346790236,0,0.5194985113313342,1,0.5018904667246215,1,0.5,0,0.5097323954105377,1,0.5015122421647565,1,0.5010982717911061,1,0.5013052569788242
2018-01-13Austin_Peay,0,0.5110567214055026,0,0.5454545454545454,1,0.5014233431388851,0,0.5134801124441136,1,0.5216010775158776,0,0.5052078612495295,0,0.5122354328632355,0,0.513260606241948,0,0.5105476596291433,0,0.511904132939171
2018-01-13BYU,0,0.5331013285148719,1,0.5113636363636364,0,0.5116300110866963,0,0.5160721648083861,0,0.560243245593781,0,0.5102975244417792,0,0.5423336327075958,0,0.5212046626705953,0,0.5218591241137185,0,0.5215318933880483
2018-01-13Ball_State,0,0.5200480506364822,1,0.5681818181818182,1,0.5136029171041268,0,0.5215118530746716,0,0.5184235357544951,0,0.5079880642425446,0,0.50006103515625,1,0.5064161233008801,1,0.5037282245264961,1,0.5050721739159395
2018-01-13Baylor,0,0.5090007234657294,0,0.5568181818181818,1,0.5002046068503545,0,0.5024005912548819,0,0.5055574048321265,1,0.5,1,0.5087169408798218,0,0.5116788224595988,0,0.5106470789055726,0,0.5111629506860449
2018-01-13Belmont,0,0.5104773995261432,1,0.5227272727272727,0,0.5122056755583901,0,0.5426142007549503,1,0.5021576956263005,0,0.5139933026783847,0,0.5151163041591644,0,0.5085612212231959,0,0.5093611898225684,0,0.5089612055217112
2018-01-13Boise_State,1,0.5080157735660662,1,0.5227272727272727,1,0.5070514999325872,1,0.5126856272796567,1,0.5093881223674138,1,0.5,1,0.5407726168632507,1,0.5167131093792164,1,0.5145617952876292,1,0.5156374523320995
2018-01-13Boston_Col,0,0.5173960786575209,0,0.6022727272727273,0,0.509241895328076,1,0.5362541044315979,1,0.517382045400515,1,0.5,0,0.5115125775337219,0,0.5204624938475979,0,0.5149125549986604,0,0.517687524428944
2018-01-13Bowling_Grn,0,0.5173012032975522,0,0.5227272727272727,1,0.5003912961524221,1,0.5456814291718721,1,0.5122827234286453,1,0.5,0,0.5252998769283295,0,0.5055661103141257,0,0.5014351736985121,0,0.503500642007689
2018-01-13Bradley,0,0.5070318698536236,0,0.5909090909090909,0,0.5032376829279493,0,0.5055269538041227,0,0.5205372064639473,1,0.5,0,0.5047449767589569,0,0.5223539062886271,0,0.520746059650486,0,0.5215499829730277
2018-01-13Buffalo,0,0.5059337959782956,0,0.5227272727272727,1,0.5030503400687675,1,0.5428011082733062,0,0.5259670261720406,1,0.5,0,0.5209798812866211,0,0.5055503214673237,0,0.5041684703861022,0,0.5048593959259511
2018-01-13CS_Fullerton,0,0.5122803841642866,1,0.5113636363636364,0,0.520077747432123,1,0.5367091153833767,1,0.520016008962248,1,0.5,0,0.5241901278495789,0,0.5014464853555048,1,0.5019442891173111,1,0.50024890193207
2018-01-13Cal_St_Nrdge,1,0.5126000357631927,0,0.5340909090909091,1,0.5062766008788689,0,0.5141220791591079,1,0.5012084443037231,0,0.5068469830865773,1,0.5157734751701355,0,0.5025205178389842,0,0.5036479072260728,0,0.5030842125351083
2018-01-13California,0,0.5229860174668133,0,0.5227272727272727,1,0.5117399758737355,1,0.5090736132514571,0,0.5178038547189818,1,0.5,0,0.5102762579917908,0,0.509130366911953,0,0.5078737717812313,0,0.5085020693480609
2018-01-13Central_Mich,0,0.5240729370703989,1,0.5795454545454546,0,0.5048630529014377,0,0.5520345084320692,1,0.5256387900861091,0,0.5103723577325945,0,0.5361282825469971,0,0.5021104247670498,0,0.5015619877812514,0,0.501836206271128
2018-01-13Charlotte,0,0.5076665248758166,0,0.6136363636363636,0,0.5158339420240695,1,0.5324387332098053,0,0.5140064957495731,1,0.5,1,0.5082759261131287,0,0.5210490924311353,0,0.5182296679373318,0,0.5196393801892205
2018-01-13Chattanooga,0,0.5270784362588945,0,0.5227272727272727,0,0.5275167306690849,1,0.5958558050078886,1,0.5581603396916529,1,0.5087487910376514,0,0.5490536689758301,0,0.505361321936629,1,0.5044305150685181,0,0.5004654033851877
2018-01-13Cincinnati,0,0.5022783858451729,0,0.5227272727272727,0,0.5109369433687214,0,0.5094682011678526,0,0.5311727285044063,0,0.5090424260603897,0,0.5250124931335449,0,0.5153535031124293,0,0.5156879272842894,0,0.5155207151967056
2018-01-13Citadel,0,0.5212875539790907,1,0.5227272727272727,0,0.5004989195871163,1,0.6081937686191319,1,0.5427379049105779,1,0.5111082699219234,0,0.533130943775177,1,0.5118938844162704,1,0.5189493603641022,1,0.5154216223903584
2018-01-13Clemson,1,0.5006081320576701,0,0.5227272727272727,1,0.5030351751231175,0,0.5113704306263107,0,0.5124712846892819,1,0.5,1,0.5205067396163939,0,0.5024073308792661,0,0.5037614916504639,0,0.5030844112665246
2018-01-13Coastal_Car,0,0.5064914566803588,1,0.6136363636363636,1,0.5309669916147137,0,0.5005242887548826,0,0.5400638711475199,1,0.5,1,0.5084881782531738,1,0.5234332304406829,1,0.5182497249666538,1,0.5208414777090561
2018-01-13Col_Charlestn,0,0.5131182534110506,0,0.5340909090909091,0,0.5055989602920415,0,0.5088659243266879,0,0.5141405401265993,1,0.5,0,0.5004327595233917,0,0.5121396549440864,0,0.5115737961618322,0,0.5118567255543112
2018-01-13Colorado,0,0.5158289111323265,1,0.5113636363636364,0,0.5049939373134679,1,0.5555860082470355,0,0.5038350899224595,1,0.5074731093427389,1,0.5022354125976562,1,0.5060795259693461,1,0.5078261338474702,1,0.5069528299088883
2018-01-13Colorado_St,0,0.5052530264480501,0,0.6136363636363636,0,0.5067086312976676,1,0.5643223778494272,1,0.515379007726133,1,0.5093555252576268,1,0.5138264894485474,0,0.5111636913859063,0,0.5061176709884547,0,0.5086406811937821
2018-01-13Connecticut,0,0.5048515856396139,0,0.5340909090909091,1,0.5201068835735705,1,0.5124116928240824,0,0.5195277450043274,1,0.5,1,0.5019207596778871,0,0.5040757164805173,0,0.5040130294672022,0,0.5040443729759319
2018-01-13Cornell,0,0.524207125069245,1,0.5113636363636364,0,0.5164577431949117,1,0.5077065488798215,1,0.5065567765100482,1,0.5,0,0.5372525453567505,0,0.5102543423795837,0,0.5070509082709902,0,0.5086526253235716
2018-01-13Creighton,0,0.5269628570837965,1,0.5454545454545454,0,0.5140388799219247,1,0.5128928290061094,0,0.5119655161929797,1,0.5,0,0.5394890904426575,0,0.5051158503070067,0,0.5033670502448175,0,0.5042414502717129
2018-01-13Dartmouth,0,0.5222557407396184,0,0.5454545454545454,0,0.5049753909294206,1,0.5014271277143615,0,0.5074498247668728,1,0.5,0,0.5321436524391174,0,0.5199715237688123,0,0.5166575567327494,0,0.5183145402519379
2018-01-13Delaware,0,0.5183708456968181,0,0.5568181818181818,0,0.5111429619001506,0,0.5221797604718803,0,0.5013961335647006,0,0.5075500023157868,0,0.5191994011402129,0,0.523046310488264,0,0.5207833444251578,0,0.5219148274592609
2018-01-13Denver,0,0.5282921466941084,1,0.5795454545454546,0,0.5185666984762867,0,0.507611281333364,1,0.529474930034959,1,0.5,0,0.5288806557655334,1,0.5030878098992955,1,0.5052757907017223,1,0.5041818003039702
2018-01-13Drake,0,0.5185311886906099,1,0.6022727272727273,1,0.5208346894076883,0,0.5263223247652749,1,0.5185944954838716,0,0.5064572697693619,0,0.5202495157718658,1,0.5130041710026346,1,0.5121886077250901,1,0.5125963893667677
2018-01-13Drexel,0,0.5199742973733652,0,0.5113636363636364,0,0.5119280672436051,1,0.512258398255935,1,0.5130674720424677,0,0.5068615115033772,0,0.5231449902057648,0,0.5100230000267036,0,0.5070865090802124,0,0.5085547545542677
2018-01-13Duke,0,0.5210626695629649,1,0.5454545454545454,0,0.5045094937523564,0,0.5072366235615948,0,0.5495700699559574,0,0.5120048355825503,0,0.522476464509964,0,0.5058997402041372,0,0.5082732790291881,0,0.5070865096122155
2018-01-13Duquesne,0,0.5052473891196818,0,0.5340909090909091,0,0.500424329232108,0,0.5022634603403467,1,0.5136205271059312,0,0.5090084427673902,0,0.5297673642635345,0,0.5130069569420764,0,0.5103452039353149,0,0.5116760804402846
2018-01-13E_Illinois,0,0.503297764172433,0,0.5568181818181818,1,0.5015728856211679,0,0.5091976737120505,0,0.5038541313721653,0,0.5073947066378862,1,0.5055738091468811,0,0.5122938105780908,0,0.51181942949551,0,0.5120566200403405
2018-01-13E_Kentucky,0,0.5295696533075411,0,0.5113636363636364,0,0.5212606143420359,0,0.5068097493379528,0,0.5020407193677511,0,0.507566953143021,0,0.534413754940033,0,0.5189261619582966,0,0.5161704352247234,0,0.5175482985910492
2018-01-13E_Michigan,0,0.5110190306742002,0,0.5113636363636364,1,0.5005309531356434,0,0.5434673609128312,0,0.5215727408506785,0,0.5109040104277618,0,0.5123281180858612,0,0.5144757813835283,0,0.515727155915335,0,0.5151014686494275
2018-01-13E_Tenn_St,0,0.5084771375436932,1,0.5227272727272727,0,0.5100777012710583,1,0.530078178631721,1,0.5028257306374391,0,0.5086840643550077,1,0.5000029802322388,1,0.5044806712220387,1,0.504726029251759,1,0.5046033502375395
2018-01-13Elon,0,0.5089122843249361,0,0.5340909090909091,0,0.5107886812680744,1,0.5067423174691162,0,0.5322035553911051,1,0.5,0,0.5084769725799559,0,0.5130413375297513,0,0.5128271366961408,0,0.5129342371125227
2018-01-13Evansville,0,0.5226539287216007,1,0.5340909090909091,0,0.5011567096810713,0,0.5302040998911606,0,0.5141849632617155,0,0.5091212141905552,0,0.5175051093101501,0,0.5068337477010322,0,0.5076586028582092,0,0.5072461752778625
2018-01-13Fairfield,0,0.5216233989686987,1,0.5454545454545454,0,0.5205926175284836,1,0.5181365579090614,0,0.5094715240015515,1,0.5,0,0.5337039530277252,0,0.503158539239672,0,0.5016302481861459,0,0.5023943937085289
2018-01-13Fla_Atlantic,1,0.510858049345567,1,0.5340909090909091,1,0.5080599417859171,1,0.5287131434269897,1,0.5153510571203258,1,0.5,1,0.5375944972038269,1,0.5214605146699868,1,0.5196979544455815,1,0.5205792345569814
2018-01-13Florida,0,0.503233685885835,1,0.5113636363636364,1,0.5059394295230641,0,0.5002881428157278,0,0.5017817949528969,1,0.5,1,0.5176419019699097,1,0.5054950482183113,1,0.504379861060769,1,0.5049374546388566
2018-01-13Florida_Intl,0,0.5104429228099197,1,0.5113636363636364,0,0.5038005489717896,1,0.5363002624442272,0,0.5094136538746405,1,0.5,1,0.5141244530677795,1,0.5060005554311259,1,0.5058467701922343,1,0.5059236628116806
2018-01-13Florida_St,1,0.5210833744973083,1,0.5,1,0.5144596401115862,1,0.5057857383377796,0,0.501965020271689,1,0.5,1,0.5447928905487059,1,0.5149575817949873,1,0.5117987931509063,1,0.5133781874711366
2018-01-13Fresno_St,0,0.5091384946029857,1,0.625,1,0.5195800492671964,0,0.5022833605979475,0,0.5188306154775311,0,0.5065665394462735,0,0.5131646692752838,1,0.5203274222799942,1,0.5168121026211404,1,0.5185697624566528
2018-01-13Furman,0,0.5297421948431758,0,0.5340909090909091,1,0.5081635851274843,0,0.5331931429752566,1,0.5108881380968426,0,0.5103391038024799,0,0.5108361542224884,0,0.517126368633303,0,0.5152140568772327,0,0.5161702127593872
2018-01-13GA_Southern,0,0.5034586932845966,0,0.5113636363636364,1,0.5103553393453503,1,0.507108838843225,1,0.5022904653099868,1,0.5,1,0.5063725709915161,1,0.500940467790019,1,0.5012553714988257,1,0.5010979196427303
2018-01-13GA_Tech,1,0.5082147490549591,1,0.5568181818181818,1,0.530636325315813,0,0.5040306561417387,0,0.5515995395386497,0,0.5116029767220759,1,0.5312462449073792,1,0.5172089866312164,1,0.510408346208165,1,0.513808666421848
2018-01-13Geo_Mason,1,0.5144679085322245,0,0.5340909090909091,1,0.5174324479458359,0,0.5004770339452986,1,0.5132180257565829,1,0.5,1,0.5194522738456726,1,0.5033773930340736,1,0.5031643257333922,1,0.5032708593802465
2018-01-13Geo_Wshgtn,0,0.5152578246961038,1,0.5681818181818182,0,0.5005068290216244,0,0.5331919023502992,0,0.543068804391108,0,0.5105190457747384,1,0.5069146752357483,1,0.5029245011171111,0,0.5018370088091311,1,0.5005437461079434
2018-01-13Georgetown,1,0.5058275937259527,0,0.5340909090909091,1,0.5091375612525789,1,0.50789457195095,1,0.572881452284701,1,0.5,1,0.5342787504196167,1,0.5089127029396648,1,0.5116744593635507,1,0.5102935811443797
2018-01-13Georgia,1,0.5172823756668105,1,0.5340909090909091,1,0.5103821183304106,0,0.5149925090906895,0,0.5190831488340469,0,0.506826954408519,1,0.5295354723930359,1,0.5128433760473985,1,0.508107726671496,1,0.5104755513606328
2018-01-13Georgia_St,0,0.5100517659255261,1,0.5909090909090909,1,0.5006503392648839,0,0.5131290415592888,1,0.5077936029612484,1,0.5,1,0.5082451105117798,1,0.5160243103015065,1,0.5139799835017927,1,0.515002146904858
2018-01-13Gonzaga,0,0.5032423690143613,1,0.5113636363636364,1,0.5228172978591594,0,0.5198277627320396,0,0.5102091250242813,0,0.5053175906830464,1,0.5143194198608398,1,0.503849976810845,1,0.5016331748224349,1,0.5027415758154338
2018-01-13Hawaii,0,0.5066237959403511,1,0.5113636363636364,0,0.5045434981535696,1,0.5089917170671635,1,0.5132832116661554,1,0.5,0,0.5105999708175659,1,0.5004460857562802,1,0.5018763314553765,1,0.5011612086061583
2018-01-13Hofstra,0,0.5181229951584598,1,0.5795454545454546,1,0.5167856513205108,1,0.5136055634761395,1,0.5290230829177155,1,0.5,0,0.5121834278106691,1,0.5159548681782358,1,0.5170474542500003,1,0.5165011612155079
2018-01-13IPFW,0,0.5264479142806571,1,0.5,1,0.5006153349890253,1,0.5793331079003092,1,0.5053865216683772,1,0.5,0,0.5262214243412018,1,0.5005570880472843,1,0.5049547130553279,1,0.5027559005509947
2018-01-13Idaho_State,0,0.5275630620341594,0,0.5113636363636364,0,0.5082869127575382,0,0.5054755332071197,1,0.5413640284251433,1,0.5,0,0.5457031428813934,0,0.5145055030637573,0,0.5087677054327734,0,0.5116366042495804
2018-01-13Illinois_St,0,0.5080612535046125,0,0.5454545454545454,1,0.5102757763703137,1,0.5249140179779987,0,0.508634439909712,1,0.5,1,0.5138808488845825,0,0.5037153887534307,0,0.5028982598553845,0,0.5033068243078596
2018-01-13Iowa_State,0,0.5069128532141628,1,0.5568181818181818,1,0.5017149323035357,0,0.5286236586416158,0,0.5038403081317067,0,0.5066152226751409,1,0.5013467669487001,1,0.5056114132136038,1,0.5033062016718127,1,0.5044588074449117
2018-01-13James_Mad,0,0.5148251590393919,1,0.6363636363636364,0,0.5116009880935002,1,0.5164800503896466,1,0.5299551091474181,0,0.5054554723594246,0,0.5085003077983856,1,0.5238787316830444,1,0.5233201562923322,1,0.5235994439929997
2018-01-13Jksnville_St,0,0.5089405990678704,1,0.5454545454545454,1,0.5046700378531895,0,0.5056971188378026,1,0.5487971944867195,0,0.5075169632649215,0,0.5142670571804047,1,0.5075217679089534,1,0.5094368792656898,1,0.5084793235868115
2018-01-13Kansas,0,0.5250409096478894,1,0.5113636363636364,0,0.5145942595046347,0,0.5382493184232335,1,0.5091033820692368,0,0.5135512892486037,0,0.5330738723278046,0,0.516038496461855,0,0.5145695448450867,0,0.5153040206529041
2018-01-13Kansas_St,0,0.5297695799579752,0,0.5340909090909091,1,0.5031321279005828,0,0.5461753621704426,0,0.5261375865014691,0,0.5096236403169262,0,0.5129891037940979,0,0.5227226491741033,0,0.5228003684715963,0,0.5227615088247243
2018-01-13Kentucky,0,0.5128830975780496,1,0.5568181818181818,1,0.520556904575126,0,0.554311607173814,0,0.538290421111584,0,0.510995775180333,1,0.5101037621498108,1,0.5026146938058988,0,0.5025293836006086,1,0.5000426550546735
2018-01-13LA_Lafayette,0,0.5159065239229386,0,0.6022727272727273,0,0.5122009934055338,0,0.5063405303515032,1,0.509423353410942,0,0.5081323899487726,0,0.5212187170982361,0,0.5290134977993619,0,0.5247874280348145,0,0.526900462922204
2018-01-13LA_Monroe,0,0.5232092209809079,1,0.5,0,0.504539180840577,0,0.5274500505978441,0,0.5173862682297897,1,0.5,0,0.5378289520740509,0,0.5168285391665297,0,0.5154388945480345,0,0.5161337168554548
2018-01-13LA_Tech,0,0.5227783681029722,1,0.5113636363636364,0,0.507396413380919,0,0.5477609767849485,0,0.5066432090419131,0,0.5109939146367495,0,0.5272235274314879,0,0.515667953849939,0,0.515511492541909,0,0.5155897231949813
2018-01-13LSU,0,0.5099075064972316,0,0.5681818181818182,0,0.5143137361221783,0,0.5256781651142662,0,0.5266140498009529,0,0.5096975271279941,0,0.5061065852642059,0,0.5242525861473458,0,0.5241619140764716,0,0.5242072501139464
2018-01-13La_Salle,0,0.5086707555797405,1,0.5227272727272727,1,0.5054614280492579,0,0.5026049301200111,1,0.5239404402592837,1,0.5,0,0.5066648423671722,1,0.5038159219177981,1,0.5050898410368645,1,0.5044528814768974
2018-01-13Lg_Beach_St,0,0.5098283555112078,1,0.5568181818181818,1,0.507328705043792,1,0.5250683127439223,0,0.5321485733583382,1,0.5,1,0.5030857920646667,1,0.5112541577711267,1,0.5090003040205521,1,0.5101272308992756
2018-01-13Louisville,0,0.5083477537843021,1,0.6136363636363636,0,0.5016792336792091,1,0.5203717959000383,1,0.5636024632881339,0,0.5052277293042553,0,0.5136059820652008,1,0.5244400825116295,1,0.526124096377338,1,0.525282089447071
