idx,raw_log_prediction,raw_log_confidence,raw_lightgbc_prediction,raw_lightgbc_confidence,+pts_lightgbc_prediction,+pts_lightgbc_confidence,+pts_log_prediction,+pts_log_confidence,+pts_linsvc_prediction,+pts_linsvc_confidence,+pts_knn_prediction,+pts_knn_confidence,raw_keras_prediction,raw_keras_confidence,accuracy_voter_prediction,accuracy_voter_confidence,loss_voter_prediction,loss_voter_confidence,combined_voter_prediction,combined_voter_confidence
2018-01-10Fordham,1,0.5160473152775581,0,0.5129778982324338,0,0.5045932956946315,0,0.5033058250460902,1,0.5,0,0.5202020202020202,1,0.5071713924407959,0,0.5029396795264262,0,0.5020055493516837,0,0.5024726143631983
2018-01-10Furman,1,0.502997704146161,0,0.5047416076512488,1,0.5365675458154006,1,0.5019175299632258,1,0.5073843217771099,0,0.5101010101010099,1,0.5116388201713562,1,0.5079690727167345,1,0.5073117712436948,1,0.5076404219058068
2018-01-10GA_Tech,0,0.5145762834969023,0,0.5021608607766095,1,0.516695780226391,0,0.5030990288668546,0,0.5077386120231002,1,0.5757575757575758,1,0.5034272670745851,1,0.5062806252231391,1,0.5070925248082011,1,0.5066865749377191
2018-01-10Geo_Mason,1,0.5021631844461375,0,0.5081293143063089,0,0.5033356617131315,1,0.5029912625483562,0,0.5083054777128657,1,0.5151515151515151,1,0.5184704661369324,1,0.5011985799998611,1,0.5019887610454973,1,0.5015936704472198
2018-01-10Geo_Wshgtn,1,0.5094364795088275,0,0.5081918289943725,0,0.5134550870957416,0,0.5031433687728658,1,0.5,0,0.5505050505050505,0,0.5012964904308319,0,0.5079502477303953,0,0.5080150579478925,0,0.5079826527616809
2018-01-10Georgia,1,0.5022507497200632,1,0.5125921103044718,1,0.5087390573787505,0,0.509157786468805,1,0.5,1,0.5101010101010099,1,0.5054615139961243,1,0.504720741372097,1,0.5041556488458961,1,0.5044381950327493
2018-01-10Harvard,1,0.512962376132353,1,0.5064094703370446,1,0.5243360122419631,0,0.5065802922424592,1,0.5,1,0.5505050505050505,1,0.5151576399803162,1,0.5125593121124046,1,0.5132540380969937,1,0.5129066750262052
2018-01-10Hawaii,0,0.5067238047331211,1,0.5025475324917221,1,0.5014380229300335,1,0.5159442538109668,1,0.5050514700525787,1,0.5404040404040404,1,0.5032388567924501,1,0.5068403162380852,1,0.5074844172432128,1,0.5071623666638376
2018-01-10IL-Chicago,0,0.5056104351909456,1,0.5032478889403494,0,0.5018034291324666,1,0.5042112303314383,0,0.5053351597218176,1,0.5404040404040404,0,0.5029391348361969,1,0.50266275215728,1,0.5031396029490439,1,0.5029011774762598
2018-01-10IUPUI,0,0.5010623066187609,0,0.5010031841092109,1,0.5109375420960021,1,0.5059156037911374,1,0.5,1,0.5151515151515151,1,0.5062882304191589,1,0.5046914728411535,1,0.5047647570936314,1,0.5047281148917381
2018-01-10Illinois_St,0,0.5056104351909456,0,0.5094408053826649,0,0.5079371343210761,1,0.5013257283282001,0,0.5069785783154337,1,0.5404040404040404,0,0.5054693818092346,0,0.5021346031724611,0,0.5008183145366725,0,0.5014764587808345
2018-01-10Kansas_St,1,0.5074978990497032,0,0.5070071789999162,1,0.5159165013776296,1,0.5276615790680863,1,0.5096631584450448,1,0.5808080808080808,1,0.5190076231956482,1,0.5169333651873265,1,0.5192763783430054,1,0.518104871686101
2018-01-10LSU,1,0.5057378817078826,0,0.5198458503048835,0,0.503685958840007,0,0.5152247390990491,0,0.5064438977825071,0,0.5252525252525253,0,0.518295407295227,0,0.5119174831972204,0,0.5112883113821458,0,0.5116028972127151
2018-01-10La_Salle,1,0.5160473152775581,0,0.5116818549601194,0,0.502368637988069,1,0.5108405154604787,1,0.5102687927292433,0,0.5202020202020202,1,0.5196372866630554,1,0.502825569795083,1,0.5038841335345452,1,0.5033548515906059
2018-01-10Lg_Beach_St,0,0.5083249159669829,0,0.5087473477292535,0,0.5116490792134665,1,0.5123680836889275,1,0.5053196795747001,0,0.5505050505050505,0,0.5175054371356964,0,0.5090190670948731,0,0.5096666695136083,0,0.5093428682258618
2018-01-10Louisville,1,0.5119532248579862,0,0.5025060676481822,1,0.5110102042703009,0,0.508158015032594,1,0.5,0,0.5656565656565656,0,0.5048949718475342,0,0.5044863278690049,0,0.5058153390204725,0,0.5051508333669282
2018-01-10Loyola-Chi,1,0.5017020135419984,0,0.5093668452239801,0,0.5027865006775399,0,0.5167934526047648,0,0.5054152713042283,0,0.5555555555555556,0,0.5027941763401031,0,0.5104690149607322,0,0.511230990600619,0,0.5108500027025146
2018-01-10Marist,1,0.5175354976987926,0,0.5058531166852454,1,0.5426826359874232,1,0.5127521062608342,1,0.5113658911434961,1,0.5050505050505051,1,0.5032659769058228,1,0.5127282792081843,1,0.5128428706369759,1,0.5127855748467434
2018-01-10Mercer,1,0.5160846904632309,0,0.5150365356375102,1,0.5087005212779052,1,0.5114554904461422,1,0.5108680411987825,0,0.5202020202020202,1,0.5144051313400269,1,0.5035874363031996,1,0.504525946346623,1,0.5040566912508689
2018-01-10Michigan_St,0,0.5157199264212471,1,0.5053918268400329,0,0.5157184558291303,1,0.5224056147811548,1,0.5139558657324951,1,0.5303030303030303,1,0.5260128974914551,1,0.5076130130838223,1,0.5083222898405926,1,0.5079676513862087
2018-01-10Minnesota,1,0.5184793217361103,1,0.503804098059492,1,0.5067125621402012,1,0.5014155321476792,1,0.5,1,0.5151515151515151,1,0.5225197076797485,1,0.5087280281773988,1,0.5093679559331428,1,0.5090479919783989
2018-01-10Miss_State,1,0.5205953218419158,1,0.5070627660676604,1,0.5064554054928923,1,0.5083668809411419,1,0.5,1,0.5151515151515151,1,0.5190527439117432,1,0.5101953006325339,1,0.5106845544401213,1,0.510439927459187
2018-01-10Missouri,0,0.5073666266209382,0,0.5085939381904336,0,0.5030227076312108,1,0.5208149500268101,1,0.5098407511517475,0,0.5505050505050505,1,0.5256651043891907,1,0.5004870670602257,0,0.5001581795637856,1,0.5001644437265433
2018-01-10Missouri_St,1,0.5019272557540894,0,0.5080742958808095,0,0.5156396828172367,0,0.5135773995396717,1,0.5,0,0.6010101010101011,1,0.5000216364860535,0,0.51476149341631,0,0.5161834187498938,0,0.5154724560027439
2018-01-10New_Mexico,0,0.5179258355343916,1,0.5056502855598685,0,0.5731594106063862,0,0.5065135679750736,0,0.5086322586804446,0,0.6010101010101011,0,0.5087820291519165,0,0.5258094995337326,0,0.5273686407012583,0,0.5265890700368312
2018-01-10Northwestern,0,0.5103004974520524,1,0.5050962578513295,0,0.501412966979881,1,0.5128315094160332,1,0.5,0,0.5101010101010099,1,0.5094351768493652,1,0.502071790724543,1,0.5012061591367112,1,0.5016389748563923
2018-01-10Notre_Dame,1,0.5082711381339066,0,0.5001658661169504,0,0.5092330895736196,1,0.501572643604029,1,0.5059102951622196,0,0.5656565656565656,0,0.507095605134964,0,0.5062479710627337,0,0.5071565721686256,0,0.506702271537802
2018-01-10Oakland,0,0.5025277679338418,0,0.5026216002928925,0,0.5034537424259602,1,0.5269687476748088,1,0.5132985788494121,1,0.5656565656565656,1,0.5160507559776306,1,0.5118289812507727,1,0.5138638864991927,1,0.5128464337969573
2018-01-10Oklahoma_St,1,0.5227894588464298,1,0.5138375187544834,1,0.5043793598264945,1,0.5200349183423715,1,0.5130888002308002,0,0.5050505050505051,1,0.513053834438324,1,0.5123188617834827,1,0.5123660319329569,1,0.512342446781641
2018-01-10Pittsburgh,0,0.5181000254003679,1,0.511644414298512,0,0.5581490801961633,0,0.5085601559133548,0,0.5094861242111329,1,0.5050505050505051,0,0.5198813974857329,0,0.5150013484105703,0,0.5148046627345477,0,0.5149030054974887
2018-01-10Quinnipiac,0,0.5142959807273633,0,0.5147192308292377,0,0.5375785595281054,1,0.5116990098332815,1,0.5070717938618203,1,0.5050505050505051,0,0.5110891461372375,0,0.5101451934064926,0,0.508523831537033,0,0.5093345123955646
2018-01-10Rutgers,1,0.5059775314437304,0,0.5028461078082416,1,0.5241185745365213,0,0.5214067512601178,0,0.5117062691238856,0,0.5555555555555556,0,0.5167485773563385,0,0.507035874032297,0,0.5089646829494217,0,0.508000278413238
2018-01-10S_Methodist,0,0.5113607450083135,0,0.5013494708930692,0,0.5249552941299278,1,0.5158663098487832,1,0.5090120508087461,1,0.5151515151515151,0,0.5214798748493195,0,0.5044003672847771,0,0.5035330968101395,0,0.5039667319725804
2018-01-10St_Bonavent,0,0.5154096585590916,0,0.5073524595339578,0,0.5118716667599139,1,0.5114516126816747,1,0.5056809423962516,1,0.5151515151515151,1,0.5002862811088562,0,0.5017948944671735,0,0.5010939325563339,0,0.5014444134363731
2018-01-10St_Josephs,1,0.5121853709266118,1,0.5000116821851708,1,0.505809149318432,1,0.5082788588687697,1,0.5091038111821038,0,0.5656565656565656,1,0.5272459387779236,1,0.5031358473381504,1,0.5020921839411219,1,0.5026140155673091
2018-01-10TX_Christian,1,0.5065875400105876,1,0.5015382989109692,1,0.5044607173096985,0,0.5018751766041534,1,0.5053314285371034,0,0.5101010101010099,1,0.5149175524711609,1,0.5034628655726926,1,0.5034336060356795,1,0.5034482357292848
2018-01-10Temple,1,0.5252942484622983,1,0.5202629427269971,1,0.536562206674022,1,0.5089038460525036,1,0.5,1,0.5151515151515151,1,0.5274055004119873,1,0.5202849326569049,1,0.519380265822225,1,0.5198325991615295
2018-01-10Texas,0,0.5019732908565795,1,0.5022813108086052,1,0.5222377373836778,1,0.5135406946836072,1,0.5,1,0.5151515151515151,1,0.5073302388191223,1,0.5086615838480271,1,0.5081729150036904,1,0.5084172493500858
2018-01-10UNLV,1,0.5314968065665522,0,0.5033765428701468,0,0.5746479905226003,1,0.5386465849403143,1,0.5291874274213761,1,0.5353535353535354,1,0.5116919279098511,1,0.5030531973171829,1,0.5078747808203525,1,0.5054639889905939
2018-01-10U_Mass,0,0.5133736443277985,0,0.5134249104706169,0,0.5445832865202299,1,0.503522146643463,1,0.5,0,0.6010101010101011,0,0.5223110318183899,0,0.5234269685549174,0,0.5244079829204169,0,0.5239174756562768
2018-01-10Utah_State,0,0.5125008308595824,1,0.5074600275032679,1,0.5126981701760776,1,0.5056156136143571,1,0.5,1,0.5101010101010099,1,0.5068888664245605,1,0.5051216325053238,1,0.5041763085507924,1,0.504648970452805
2018-01-10VA_Tech,1,0.5058637365512804,1,0.5018604255052139,1,0.528957390119573,0,0.5062777995434655,1,0.5,1,0.5101010101010099,0,0.5259571075439453,1,0.5026598803578775,1,0.5021431302023597,1,0.5024015052042272
2018-01-10Valparaiso,0,0.5018485626525789,1,0.5098185644660235,1,0.5210215355019769,1,0.5190165409376489,1,0.5,1,0.5,1,0.5089763402938843,1,0.5098640835438351,1,0.5086035921224519,1,0.509233837757745
2018-01-10Villanova,0,0.5213913724276433,1,0.5042184114675279,0,0.5124576955157214,1,0.5066622483921898,1,0.507838984934182,0,0.5151515151515151,1,0.5094925165176392,0,0.5018384657203641,0,0.5025839366153054,0,0.5022112010912184
2018-01-10WI-Grn_Bay,1,0.5069118230499394,1,0.5028111308826277,1,0.5425599334618738,0,0.5109074965612274,1,0.5,0,0.5505050505050505,0,0.5047043263912201,1,0.5027030498855048,1,0.5004161605945555,1,0.5015596051670693
2018-01-10WI-Milwkee,1,0.5204739095192129,0,0.5037811778285828,1,0.5094265355137695,1,0.5112114208105915,1,0.5081613441434245,0,0.5050505050505051,1,0.5179917812347412,1,0.5080014727941699,1,0.5087369288898868,1,0.5083692007664462
2018-01-10W_Carolina,0,0.5213814523058997,0,0.5008537336902137,0,0.5208044755051322,0,0.5049027098791583,1,0.5,0,0.5202020202020202,0,0.5244180262088776,0,0.5122271681177596,0,0.5128477504050755,0,0.5125374591842957
2018-01-10Wake_Forest,0,0.5151407769575042,0,0.5024891826016621,0,0.5161442188370859,1,0.5083484518375033,1,0.5,0,0.5202020202020202,0,0.5078700482845306,0,0.5066985018276182,0,0.5071663092377898,0,0.5069324054558124
2018-01-10Wofford,0,0.5139181432037949,1,0.5049263681852663,1,0.5191585298627097,1,0.5025986138721645,1,0.5,1,0.5252525252525253,1,0.5140359401702881,1,0.50738365383299,1,0.5067570101927293,1,0.5070703319370465
2018-01-10Wyoming,1,0.5125863320222962,1,0.5063126441328379,1,0.5240491008355971,0,0.5032889547934868,1,0.5,1,0.5303030303030303,1,0.521662712097168,1,0.5121770734956584,1,0.512388419571326,1,0.5122827464560321
2018-01-10Xavier,1,0.5013044581333251,0,0.5001970006984398,0,0.505485312118005,0,0.5087995411335302,1,0.5,1,0.5252525252525253,0,0.5115637183189392,0,0.5017540393277414,0,0.5009295201597052,0,0.5013417796700412
2018-01-10Youngs_St,1,0.5093930461553527,1,0.5011284426359687,1,0.5273658400523843,1,0.5005913883930744,1,0.5,0,0.6060606060606061,0,0.5002324581146239,0,0.5023666766435425,0,0.5054418021775503,0,0.5039042393307694
2018-01-11AR_Lit_Rock,0,0.5107543179055379,0,0.5056673773615357,0,0.5134532457769458,0,0.5038872382466733,0,0.511415342040084,1,0.5757575757575758,0,0.5096624195575714,0,0.501909742244873,0,0.5000806312249894,0,0.5009951866628979
2018-01-11App_State,0,0.5093686327000679,1,0.5153587051616809,0,0.5211146889973228,0,0.502541234376491,0,0.5075970730965003,0,0.6010101010101011,1,0.5191777348518372,0,0.5086449837049067,0,0.5118108894204804,0,0.5102279364829425
2018-01-11Arizona,0,0.5069626212827498,1,0.5065403817734845,0,0.5009619826717258,1,0.5288645861587888,1,0.5165388620973003,0,0.5505050505050505,1,0.5370079278945923,1,0.5077003613436449,1,0.5063496661052145,1,0.507025013651976
2018-01-11Arizona_St,0,0.5212069234142209,1,0.5057075728526259,0,0.5181204498600369,1,0.5060770390097025,1,0.5,0,0.5101010101010099,1,0.5016587972640991,0,0.5042118598126499,0,0.5049991662666946,0,0.5046055129633922
2018-01-11Arkansas_St,0,0.5131822130417873,0,0.5112644581974487,0,0.5442710731626013,0,0.5120104452393528,0,0.5136831517733713,0,0.6010101010101011,1,0.5036406517028809,0,0.5232747373591611,0,0.5246094505104829,0,0.5239420938535491
2018-01-11Army,0,0.514013939213622,0,0.5235735436669586,0,0.5103043531521319,1,0.5100133810249597,1,0.5055292914622568,0,0.5202020202020202,0,0.5280254781246185,0,0.5118555582387438,0,0.5111824808946491,0,0.5115190194888071
2018-01-11Austin_Peay,0,0.5011427602717067,0,0.5099826329615254,0,0.5153434676168707,0,0.5088964922255619,1,0.5,0,0.5151515151515151,0,0.5206793546676636,0,0.5105243841124624,0,0.5099634681142836,0,0.5102439260370591
2018-01-11BYU,0,0.5162208862542159,1,0.5076454582458763,1,0.5541661497073888,1,0.5062600459872784,1,0.5,0,0.5202020202020202,1,0.5147751569747925,1,0.5110210923484129,1,0.5080828139822949,1,0.5095519530917927
2018-01-11Belmont,1,0.5008919034722019,0,0.5138569340049179,1,0.521864661897395,1,0.5066740487447807,1,0.5156537571132855,1,0.5252525252525253,0,0.5215868651866913,1,0.5031207123550073,1,0.5042731370652609,1,0.5036969246345198
2018-01-11CS_Fullerton,1,0.5026555192899107,0,0.5149022077811402,0,0.5023181255442357,0,0.5116670703417803,1,0.5,0,0.5252525252525253,0,0.5037652552127838,0,0.5076657679948355,0,0.5072432263355585,0,0.507454497088322
2018-01-11California,1,0.5199903386449443,1,0.506897988334902,1,0.5154775522560061,1,0.5149250474506185,1,0.5108741422950409,1,0.5050505050505051,1,0.5153829455375671,1,0.512677079365261,1,0.5129260328824984,1,0.5128015560472827
2018-01-11Charlotte,0,0.5026275163033076,1,0.5003092063110677,0,0.5128202446047778,1,0.5092751952765208,1,0.5,1,0.5151515151515151,1,0.5121831297874451,1,0.5017648448156539,1,0.5023724976194324,1,0.5020686711419013
2018-01-11Citadel,0,0.5035257277788501,0,0.501933608856945,1,0.5219108983459037,1,0.5312762836749522,1,0.5184781534031657,1,0.5656565656565656,0,0.5315027534961699,1,0.5112004610327846,1,0.5124405649970559,1,0.5118205129369104
2018-01-11Clemson,1,0.5025094412531842,0,0.5073543751788271,0,0.5085327742627641,1,0.5023734584358367,1,0.511021885664932,0,0.5151515151515151,0,0.5054246187210083,0,0.5031838791247051,0,0.5025349812912343,0,0.5028594301319699
2018-01-11Coastal_Car,0,0.5095005443831006,0,0.5030971570788974,0,0.5118739284626523,1,0.5025437201324986,1,0.5,1,0.5202020202020202,0,0.5007967054843903,0,0.5019738559426901,0,0.5013132326213467,0,0.5016435442073987
2018-01-11Col_Charlestn,0,0.513622648902744,0,0.5088522498675887,0,0.5191813849495186,0,0.5047689439300045,0,0.5051705031072558,1,0.5151515151515151,1,0.500274658203125,0,0.5069943336587778,0,0.5061743559299798,0,0.5065843447190126
2018-01-11Delaware,0,0.5075800085507164,0,0.5030961803616156,0,0.5057076467997883,1,0.5085158224885217,1,0.5,1,0.5404040404040404,1,0.5209910273551941,1,0.5049646867647712,1,0.5060424478619077,1,0.505503567236853
2018-01-11Denver,1,0.5227014639232022,1,0.5052204705764963,1,0.516586463661415,1,0.5021996023147931,1,0.5,1,0.5151515151515151,1,0.5355437994003296,1,0.5132397721432926,1,0.5137025068362842,1,0.5134711394126347
2018-01-11Drexel,1,0.508846443063042,0,0.5060416034493876,1,0.5032149003641138,1,0.5013224673762836,1,0.5067965369869251,0,0.5101010101010099,1,0.5017880201339722,1,0.5007301478218645,1,0.5012190679015903,1,0.5009746077870921
2018-01-11E_Carolina,0,0.5130644921517119,0,0.507005745348551,0,0.5120214639703409,0,0.5213449435335498,0,0.5218995951823873,1,0.5101010101010099,0,0.5131452977657318,0,0.5119852868762093,0,0.512002962853671,0,0.5119941247894416
2018-01-11E_Illinois,1,0.5028902153348108,0,0.5040490586280038,0,0.5072496495540716,1,0.5080547209642051,0,0.5076722149322155,1,0.5303030303030303,0,0.5100038945674896,0,0.500407962709414,1,0.5005575608258392,1,0.5000747989817553
2018-01-11E_Kentucky,1,0.5313948552482107,1,0.5161047720312589,1,0.532369025438993,1,0.5252046634155513,1,0.5137221539783297,0,0.5303030303030303,1,0.5312216877937317,1,0.5202016510793637,1,0.5190690489166263,1,0.5196353499221351
2018-01-11E_Tenn_St,0,0.519289943303183,0,0.5017421488281324,0,0.5164700808000686,1,0.5006990265101183,1,0.5,1,0.5505050505050505,1,0.5108181834220886,1,0.5001763348289923,1,0.5013414672322417,1,0.5007589009541433
2018-01-11Elon,0,0.514195190217577,0,0.5074947956008822,1,0.5064313073594707,1,0.5099593092477616,1,0.5,0,0.6010101010101011,0,0.5221991539001465,0,0.5119184510266821,0,0.5147036478566241,0,0.5133110493605181
2018-01-11Fairfield,0,0.5065553553998811,0,0.5049389386760765,0,0.5048826380215219,1,0.5067787451435914,1,0.5,1,0.5656565656565656,1,0.5020309090614319,1,0.5040410298205585,1,0.5057930522566113,1,0.5049170409608769
2018-01-11Fla_Atlantic,1,0.5161701235598111,0,0.5006416539771193,1,0.5200406349351824,1,0.5007369007002285,1,0.5,1,0.5505050505050505,1,0.5160006880760193,1,0.5118761882924198,1,0.5131559859582004,1,0.5125160870470084
2018-01-11Florida_Intl,1,0.5049217203786166,1,0.5007972945249259,1,0.5013528695049085,0,0.5062931342817509,1,0.5,1,0.5252525252525253,0,0.5130712389945984,1,0.5002974233752298,1,0.5009792336461085,1,0.5006383284341206
2018-01-11GA_Southern,1,0.5075793108696293,0,0.5093663133499406,0,0.5056117099349702,0,0.5018523908713017,1,0.5,0,0.5202020202020202,1,0.5005715489387512,0,0.5040188555045434,0,0.5035658717263298,0,0.5037923635393372
2018-01-11Georgia_St,1,0.5105337448927355,0,0.5064518394287052,1,0.5245458165191189,0,0.5036778908009123,1,0.5,1,0.5252525252525253,0,0.5066114366054535,1,0.5049427762586334,1,0.5055794170488096,1,0.5052610965772547
2018-01-11Gonzaga,0,0.5143413364960554,0,0.5068247789211886,1,0.5220397722705096,1,0.5207261520731654,1,0.5151011530750514,1,0.5303030303030303,1,0.5335295796394348,1,0.5130144652043176,1,0.5134700998438174,1,0.5132422824486106
2018-01-11Hofstra,1,0.5294206639781471,0,0.5247855282072735,0,0.5025476091301562,1,0.5259169420715563,1,0.5146026123113697,1,0.5,1,0.5367512106895447,1,0.5083818591640866,1,0.511207460871622,1,0.5097946599426225
2018-01-11Houston,0,0.5178417082139251,0,0.5008786267018654,0,0.5324084859312102,1,0.5034321273714067,1,0.5,1,0.5050505050505051,1,0.5142402052879333,0,0.5052564875706962,0,0.5047507758617332,0,0.5050036316405312
2018-01-11IPFW,0,0.5099655722267492,0,0.5048757059519691,0,0.5052367685260479,1,0.5016152681252342,1,0.5,1,0.5404040404040404,0,0.5010648965835571,1,0.500300277386178,1,0.5013526357582054,1,0.5008264564959135
2018-01-11Idaho_State,1,0.5044002688453831,0,0.5039953967299582,1,0.5004072821138266,0,0.5080092026828484,1,0.5,1,0.5252525252525253,0,0.5149958729743958,0,0.5014797243734649,0,0.5005182894572748,0,0.5009990068416528
2018-01-11Illinois,0,0.5133736443277985,0,0.5030284073387983,0,0.5297547922124551,1,0.5139114468482325,1,0.5057976825035602,0,0.6010101010101011,1,0.5114349126815796,0,0.5115780458099045,0,0.5133353313661588,0,0.5124566885071611
2018-01-11Iona,0,0.5131822130417873,0,0.5112658441950692,0,0.5416165863017997,1,0.5026724606514671,1,0.5,0,0.6010101010101011,0,0.508556067943573,0,0.5206324020929188,0,0.5217635305156486,0,0.5211979662230107
2018-01-11Iowa,1,0.5087570016069066,0,0.5077969643433737,1,0.5176777453839769,0,0.51088773756865,1,0.5,0,0.5050505050505051,0,0.525799959897995,0,0.5030561905941225,0,0.5029670164323085,0,0.503011603438011
2018-01-11James_Mad,1,0.5043408514455581,0,0.5035605852167644,1,0.5097748556876248,0,0.5062812545849062,1,0.5,1,0.5252525252525253,1,0.5148665904998779,1,0.5047123108913295,1,0.5054708458049971,1,0.5050915782718617
2018-01-11Jksnville_St,0,0.5140393007568561,0,0.5032311683642181,1,0.5302386497735057,0,0.5000099419679063,1,0.5,0,0.5101010101010099,0,0.5000782608985901,1,0.5024039973152149,1,0.5010386829105131,1,0.5017213400392325
2018-01-11LA_Tech,1,0.5229520948621261,1,0.5156093496264353,1,0.5009807817290035,1,0.5046958732710952,1,0.5,0,0.5252525252525253,1,0.5239713788032532,1,0.5080599139410276,1,0.507359017626392,1,0.5077094657080443
2018-01-11Lafayette,1,0.5301730196011304,0,0.5109345258322866,0,0.5771852569540757,1,0.5156999253264558,1,0.5,0,0.5050505050505051,1,0.5550880432128906,0,0.503420954950897,1,0.5002945073607791,0,0.5015632237707683
2018-01-11Loyola_Mymt,0,0.5075056762802594,0,0.5078600253800584,0,0.5091678364454719,0,0.504905935698897,0,0.5112959780504335,1,0.5404040404040404,0,0.5114144086837769,0,0.5045190995152201,0,0.5034291618182161,0,0.50397413059297
2018-01-11Manhattan,1,0.5046696173313109,0,0.5063801986928012,1,0.5074566070266635,0,0.5141670718943883,1,0.5,0,0.5353535353535354,0,0.5155994892120361,0,0.5066871885372471,0,0.5072129523006756,0,0.506950070342108
2018-01-11Marshall,1,0.5013044581333251,0,0.5109054952274387,0,0.5110241955510313,0,0.5050445161775732,1,0.5052721809053828,1,0.5252525252525253,0,0.5104178786277771,0,0.503691822870069,0,0.5019809179559276,0,0.5028363703387808
2018-01-11Maryland,0,0.5020953740683956,0,0.5141080262958997,0,0.5177969873504495,0,0.5249673615568546,0,0.5107056688835158,0,0.5555555555555556,0,0.5119023025035858,0,0.5177840326230312,0,0.5181275410078774,0,0.5179557867368664
2018-01-11Middle_Tenn,0,0.5113607450083135,1,0.5112673693556385,0,0.515887901921712,1,0.5114607268407984,1,0.5051099405903754,1,0.5151515151515151,1,0.5198845267295837,1,0.50452425554484,1,0.5044732344637046,1,0.5044987449285194
2018-01-11Montana,0,0.5026195117798499,1,0.5010553676114031,1,0.5325804181357479,0,0.5045895541117948,1,0.5,1,0.5555555555555556,1,0.5266286134719849,1,0.51345816943918,1,0.513855862859194,1,0.5136570160714875
2018-01-11Montana_St,1,0.5118732755177701,0,0.5026039933816209,1,0.5137864383063678,1,0.5028729822489093,1,0.5,0,0.5656565656565656,1,0.5050769448280334,0,0.5009468912329864,0,0.5023748257810755,0,0.5016608584292115
2018-01-11Morehead_St,1,0.5169265489084737,0,0.5084599084572718,1,0.5187140818390878,1,0.5083219745564914,1,0.5096549108141036,1,0.5050505050505051,1,0.5165393948554993,1,0.5086721774606515,1,0.509590919620478,1,0.5091315484648888
2018-01-11Murray_St,1,0.5028417680215053,1,0.50922941135132,0,0.5233175921731761,0,0.5024927236722627,1,0.5065217715491004,0,0.6010101010101011,1,0.5029211044311523,0,0.5095385313380343,0,0.5115466329046912,0,0.5105425820419158
2018-01-11NC-Grnsboro,1,0.5013011433421446,0,0.5072666817024447,0,0.5145832310651863,0,0.5033700204412157,1,0.5,0,0.5353535353535354,0,0.5146036446094513,0,0.5095140981737554,0,0.5095421645366061,0,0.5095281312781148
2018-01-11NC-Wilmgton,1,0.5322656818243284,1,0.5402000665776164,1,0.6120677279883636,1,0.5375469998190924,1,0.5234786495281271,1,0.5404040404040404,1,0.542106032371521,1,0.550378801561341,1,0.547674901047129,1,0.5490268512235916
2018-01-11NC_State,0,0.5099655722267492,0,0.5089619557255566,0,0.5058852370948421,1,0.5012640802675474,0,0.5066276937719916,1,0.5404040404040404,0,0.5097693204879761,0,0.5027175901752697,0,0.5016318069319922,0,0.5021746984797048
2018-01-11N_Colorado,0,0.5220587053986103,0,0.5056279245799292,0,0.5798026565645193,0,0.5053596442241118,1,0.5,0,0.5252525252525253,0,0.5180738568305969,0,0.5237371177447071,0,0.5225786509237506,0,0.5231578842565818
2018-01-11N_Dakota_St,0,0.5181000254003679,1,0.5040486602905471,0,0.5247398420264655,0,0.5010210315033724,1,0.5,1,0.5050505050505051,0,0.5065856873989105,0,0.5063930019975148,0,0.5064252897546511,0,0.5064091458006329
2018-01-11N_Kentucky,0,0.5142194840887482,0,0.5112888941282028,0,0.5269451327276253,0,0.5000255097041129,1,0.5,0,0.5202020202020202,1,0.5128920674324036,0,0.5088469054973069,0,0.5083872656909956,0,0.5086170855168657
2018-01-11Neb_Omaha,1,0.5176135061290792,0,0.5066167463418076,1,0.5095702495394785,1,0.5029436239744906,1,0.5060288947558146,1,0.5050505050505051,1,0.5045661926269531,1,0.5045667808992371,1,0.5055459479285673,1,0.5050563643380999
2018-01-11North_Dakota,1,0.5158235624723692,1,0.5098896049176967,1,0.5275714999851195,1,0.5239331408662012,1,0.5,1,0.5757575757575758,1,0.5188480019569397,1,0.5214658261746794,1,0.5224385933950842,1,0.5219522097048083
2018-01-11Northeastrn,1,0.5063348128826267,0,0.5098404257260378,0,0.5304525024160693,0,0.5053989806860548,1,0.5,0,0.5252525252525253,0,0.5033116042613983,0,0.5103076214010615,0,0.509297013327673,0,0.5098023172879292
2018-01-11Ohio_State,0,0.5174795721499752,1,0.5118774845100603,1,0.5395094834690429,1,0.5080160605396349,1,0.5,1,0.5101010101010099,1,0.5272018909454346,1,0.5135750298561905,1,0.5115255460439635,1,0.512550287874852
2018-01-11Old_Dominion,0,0.513622648902744,0,0.5051311893056635,1,0.5117337331026627,1,0.508510773513437,1,0.5,1,0.5151515151515151,1,0.51102215051651,1,0.5035756128154182,1,0.5034439286162055,1,0.5035097706409919
2018-01-11Oral_Roberts,1,0.5002266028006614,0,0.5126138239931668,0,0.5092924924740626,0,0.5218377909018954,0,0.5086159721499864,0,0.5808080808080808,0,0.5135668814182281,0,0.5172352223366821,0,0.518392356849443,0,0.5178137895134027
2018-01-11Oregon,1,0.518785932623376,1,0.502648089976303,1,0.514962347883329,1,0.5117010251548525,1,0.5099887423839663,1,0.5151515151515151,1,0.5000577569007874,1,0.5096639069714012,1,0.5103128516211649,1,0.5099883792194537
