idx,raw_lightgbc_prediction,raw_lightgbc_confidence,raw_log_prediction,raw_log_confidence,raw_linsvc_prediction,raw_linsvc_confidence,raw_knn_prediction,raw_knn_confidence,+pts_log_prediction,+pts_log_confidence,raw_keras_prediction,raw_keras_confidence,accuracy_voter_prediction,accuracy_voter_confidence,loss_voter_prediction,loss_voter_confidence,combined_voter_prediction,combined_voter_confidence
2018-01-06Fordham,1,0.5790857399714022,1,0.6001117820314352,1,0.5977130553576149,1,0.6024096385542169,1,0.518687006276118,1,0.6218894720077515,1,0.5888158302990404,1,0.5854060483554455,1,0.5871109392722345
2018-01-06Fresno_St,1,0.6867604393128502,1,0.6879123629436715,1,0.6572280403805386,1,0.6867469879518072,1,0.6574642747370973,1,0.7163146138191223,1,0.6771640492299141,1,0.6767334355934419,1,0.6769487423429327
2018-01-06Furman,1,0.8038533459107636,1,0.8202303900852319,1,0.8166236925679541,1,0.6987951807228916,1,0.8948221656828159,1,0.8234140276908875,1,0.8074158096442051,1,0.8043864342451508,1,0.805901121859564
2018-01-06GA_Southern,1,0.8920473371589813,1,0.8908436277887846,1,0.8878714145798102,1,0.8734939759036144,1,0.7943401556435238,1,0.8745329976081848,1,0.8830953706866775,1,0.8767502037427009,1,0.8799227871302213
2018-01-06GA_Tech,1,0.8273242401122752,1,0.7915006284941292,1,0.7948551508371043,1,0.8433734939759037,1,0.8657301844162558,1,0.8017748594284058,1,0.8120246299800858,1,0.8179555364769368,1,0.8149900831440263
2018-01-06Geo_Wshgtn,0,0.7861871942383053,0,0.7099577976992639,0,0.6921360675269311,0,0.5903614457831325,0,0.7401941541822246,0,0.7520387023687363,0,0.7175907702781458,0,0.7092793932838319,0,0.7134350817037788
2018-01-06Georgetown,0,0.6735258397595398,0,0.6353753763767012,0,0.6192775781589297,1,0.5180722891566265,0,0.5768422401460165,0,0.6815698146820068,0,0.6240889122621254,0,0.6100976568926111,0,0.617093284514045
2018-01-06Georgia,1,0.6098067998244189,1,0.6221994987301682,1,0.6490883275559262,1,0.6204819277108434,1,0.6030136443511325,1,0.6214230060577393,1,0.6247999299974576,1,0.6229980114549957,1,0.6238989706669301
2018-01-06Georgia_St,1,0.8418433225290645,1,0.8287769954052637,1,0.8336202971841093,1,0.8072289156626506,1,0.7702116696068609,1,0.8333684206008911,1,0.8284568560221119,1,0.823140116563659,1,0.825798486212525
2018-01-06Gonzaga,1,0.9169872789482084,1,0.9473599471426288,1,0.9412698515705656,1,0.8373493975903614,1,0.9419870328280056,1,0.9186814427375792,1,0.926205887773884,1,0.9201739582329609,1,0.9231899229101692
2018-01-06Harvard,1,0.7566479167207075,1,0.7468835256416907,1,0.7502150318644729,1,0.7349397590361446,1,0.7545284125605476,1,0.7733945250511169,1,0.7499593296043187,1,0.7490886135056356,1,0.7495239714795849
2018-01-06Hawaii,1,0.6859337346038574,1,0.6543982183940964,1,0.6388249003307621,1,0.608433734939759,1,0.6866748256437458,1,0.684822142124176,1,0.6567626563679899,1,0.6549767695321028,1,0.6558697128806373
2018-01-06IPFW,1,0.5391015015206344,1,0.5572091730997434,1,0.5272190006406542,0,0.5602409638554217,1,0.5657567219576175,1,0.5789260268211365,1,0.5330787818683499,1,0.5278453695502162,1,0.5304620756525406
2018-01-06Idaho,1,0.7341922635174227,1,0.7273592853260638,1,0.7333960856443763,1,0.6807228915662651,1,0.7481145268192937,1,0.7410616278648376,1,0.7278390427454619,1,0.7254312258253606,1,0.7266351342115978
2018-01-06Idaho_State,1,0.8702125335858952,1,0.8930783243878218,1,0.8874587602546552,1,0.8674698795180723,1,0.8913432562597504,1,0.8796725273132324,1,0.8823842848087663,1,0.8817344446793155,1,0.8820593646556821
2018-01-06Illinois,0,0.8461706053041328,0,0.8263406010124351,0,0.8403111791695385,0,0.7771084337349398,0,0.8314880858659189,0,0.8310277462005615,0,0.8316322518180976,0,0.8273715195112273,0,0.8295018855814781
2018-01-06Indiana,0,0.7841949226988403,0,0.7824205985021793,0,0.800144664329388,0,0.7108433734939759,0,0.8048462351926909,0,0.7849998772144318,0,0.782433478874962,0,0.778205054396363,0,0.7803192665570966
2018-01-06Indiana_St,1,0.7510419527617195,1,0.7537834031250832,1,0.7508755299898342,1,0.7228915662650602,1,0.778794940248725,1,0.7724376320838928,1,0.750735658762425,1,0.7503238370283946,1,0.7505297478187727
2018-01-06Iowa_State,0,0.7193569287184614,0,0.7153087436973433,0,0.7329564230787239,0,0.7048192771084337,0,0.7567144798346556,0,0.7402350604534149,0,0.7228166391011195,0,0.7235189313821121,0,0.7231677851686946
2018-01-06Jksnville_St,0,0.7393120174764078,0,0.7088787683663222,0,0.7145327523687834,0,0.6867469879518072,0,0.5595946511299608,0,0.7439689040184021,0,0.7084576512143973,0,0.6974260688888946,0,0.7029418599869833
2018-01-06Kansas,0,0.6904712162521139,0,0.6297742742266561,0,0.6418913126085197,0,0.6445783132530121,1,0.5663268249007305,0,0.6349453628063202,0,0.6406531410321117,0,0.6280259256057472,0,0.6343395332633281
2018-01-06Kansas_St,0,0.7668389452024155,0,0.8073616430606815,0,0.8150139221503261,0,0.7469879518072289,0,0.9330687563234868,0,0.8108763545751572,0,0.799416582069565,0,0.8036242502557278,0,0.8015204160780337
2018-01-06Kent_State,1,0.6311897685099143,1,0.5833297770853246,1,0.5993999394374597,1,0.6566265060240963,1,0.6768880022843383,1,0.5905029773712158,1,0.6140178291244681,1,0.6214134745274206,1,0.617715651761344
2018-01-06Kentucky,1,0.6654214504036489,1,0.5671603484700553,1,0.5358640939664161,1,0.608433734939759,0,0.5187147650337913,1,0.5993636846542358,1,0.5857843659755114,1,0.5812805166288124,1,0.5835324412432618
2018-01-06LA_Lafayette,1,0.7609808866839196,1,0.7764276725362713,1,0.7725956769042993,1,0.7771084337349398,1,0.8352252584855953,1,0.7930766344070435,1,0.7743892868624188,1,0.7784108854410603,1,0.7764000860717376
2018-01-06LA_Monroe,1,0.5289769613096567,1,0.6151165904715893,1,0.6237629009328807,1,0.6144578313253012,1,0.5690601558984634,1,0.6282013058662415,1,0.589823034378104,1,0.5902047592358085,1,0.5900138967524867
2018-01-06LA_Tech,1,0.758705080270951,1,0.7146332453583254,1,0.7310991044813654,1,0.7108433734939759,1,0.7865176610111494,1,0.7288075089454651,1,0.7358135053807925,1,0.7371348865563716,1,0.7364741958921441
2018-01-06LSU,0,0.764976104056582,0,0.7707680849786132,0,0.7762249308961371,0,0.7710843373493976,0,0.7928545810305414,0,0.7824281007051468,0,0.7719273489659088,0,0.7731558678546472,0,0.7725416083326593
2018-01-06La_Salle,1,0.6046161749409026,1,0.6005254076618274,1,0.6146166368134299,1,0.6927710843373494,1,0.6929037412204362,1,0.5993503928184509,1,0.6197037528972696,1,0.6300306919295972,1,0.624867222349262
2018-01-06Lg_Beach_St,0,0.7302172130170768,0,0.7167492199909903,0,0.7287412280693661,0,0.6626506024096386,0,0.8134019330688245,0,0.7456909716129303,0,0.7245370378600313,0,0.7253053762924668,0,0.7249212069996677
2018-01-06Louisville,1,0.5456133939310989,0,0.5307660746691047,0,0.5690496483767843,1,0.5,0,0.6256936206151559,0,0.5408803224563599,0,0.5219375343766043,0,0.5264914071429616,0,0.5242144707076931
2018-01-06Loyola_Mymt,0,0.8827874744252104,0,0.9069770764226252,0,0.9012535351786146,0,0.7409638554216867,0,0.9137133577374024,0,0.8981285691261292,0,0.8831524145904022,0,0.8738889848740525,0,0.8785206996421162
2018-01-06Marquette,0,0.7412422490145165,0,0.7622483713579778,0,0.7828732044836293,0,0.7771084337349398,0,0.5183999280462033,0,0.7734937071800232,0,0.7490483558057167,0,0.7365919192829649,0,0.74282013748239
2018-01-06Marshall,1,0.6733178346445382,1,0.6402866535397218,1,0.6449414148644624,1,0.608433734939759,1,0.7886891610357551,1,0.6571251153945923,1,0.6568175379890809,1,0.6614239969191124,1,0.659120767381229
2018-01-06Memphis,1,0.5034846388371855,1,0.5079413326696783,1,0.5287377210311551,1,0.5240963855421686,1,0.5433054529830362,0,0.5142160356044769,1,0.5160159184495515,1,0.5183163377849578,1,0.517166128065955
2018-01-06Mercer,0,0.7928394539316992,0,0.8262308618891693,0,0.8333088965112699,0,0.7891566265060241,0,0.8430079405882276,0,0.8358218967914581,0,0.816019720646078,0,0.8155178037325226,0,0.8157687621078618
2018-01-06Miami_(OH),0,0.5298706946349685,1,0.5134247941659299,1,0.5313085474301803,1,0.5662650602409639,0,0.5672835169120394,0,0.5022675096988678,1,0.5061145107919943,1,0.5060471284371721,1,0.5060808195703352
2018-01-06Michigan,1,0.915219897452076,1,0.8950787306514854,1,0.8940377144530998,1,0.8554216867469879,1,0.8235265966104209,1,0.877372145652771,1,0.8927092152242332,1,0.8854740953981213,1,0.889091655224188
2018-01-06Middle_Tenn,1,0.8405343153124241,1,0.8360034505749461,1,0.8174852380765691,1,0.7831325301204819,1,0.6766466067587983,1,0.8347020745277405,1,0.817883859545714,1,0.8062965322833932,1,0.8120901958377685
2018-01-06Minnesota,1,0.799612474918366,1,0.8059089867115857,1,0.8178699815436556,1,0.7650602409638554,1,0.8618146933377866,1,0.8071169853210449,1,0.8068313268809479,1,0.806987046935595,1,0.8069091868257982
2018-01-06Miss_State,0,0.5391236699930699,0,0.5545862549088444,0,0.5788324681864114,0,0.608433734939759,0,0.7021377682274503,0,0.5628134906291962,0,0.5705341767583634,0,0.5817201401099177,0,0.5761271583732898
2018-01-06Mississippi,1,0.6696251987547918,1,0.6482805521782928,1,0.6614449176453351,1,0.5963855421686747,1,0.5836446123485458,1,0.6554593443870544,1,0.6494591090980051,1,0.6411725836194205,1,0.6453158462967077
2018-01-06Missouri,1,0.5552395375612468,1,0.5387861107064645,1,0.5623872044298507,1,0.6325301204819277,1,0.7508562018118069,1,0.5428391098976135,1,0.5713207109893657,1,0.5874416370791957,1,0.579381173970156
2018-01-06Montana,1,0.7978075782034616,1,0.7959205868832145,1,0.8055123700642368,1,0.7530120481927711,1,0.8542022340646244,1,0.8058492541313171,1,0.7984992481539785,1,0.7984350781975997,1,0.7984671630936683
2018-01-06Montana_St,1,0.7918042507007703,1,0.8048751302837048,1,0.8101842270559627,1,0.7530120481927711,1,0.8361227638740772,1,0.8126854896545409,1,0.7995103037791024,1,0.7981327714922616,1,0.7988215375545511
2018-01-06Morehead_St,1,0.7135425807692642,1,0.7282192585234591,1,0.7318736884234043,1,0.7710843373493976,1,0.7359525356516442,1,0.7464465498924255,1,0.729470609047473,1,0.7330956200053464,1,0.7312831144541178
2018-01-06Murray_St,1,0.913565631687448,1,0.9080401551498656,1,0.9077391297206348,1,0.9096385542168676,1,0.9220260999407018,1,0.8859755396842957,1,0.9105240565126403,1,0.9111954043050328,1,0.9108597303170419
2018-01-06NC-Grnsboro,1,0.8291007568015558,1,0.8725545514300501,1,0.8565869437869442,1,0.7228915662650602,1,0.8471590672939688,1,0.8606211543083191,1,0.8399665281388844,1,0.8311685817414757,1,0.8355675548555686
2018-01-06NC_State,0,0.8118230557016344,0,0.8580895626545765,0,0.8499165664239765,0,0.7469879518072289,0,0.8719489877323173,0,0.8597596287727356,0,0.832775353794321,0,0.8284242348941555,0,0.830599794259641
2018-01-06N_Arizona,0,0.8036983572381874,0,0.8244409778103651,0,0.8287403376118692,0,0.8795180722891566,0,0.8809054565143082,0,0.838603213429451,0,0.8281113913215037,0,0.8354101306820241,0,0.8317607609177486
2018-01-06N_Carolina,0,0.7429549741608253,0,0.6457068216131712,0,0.6711414037163169,0,0.6686746987951807,0,0.5122938052028634,0,0.6826929152011871,0,0.6753010627954076,0,0.6646877080405857,0,0.669994385356506
2018-01-06N_Colorado,0,0.7680606502333494,0,0.7447438242544311,0,0.7680026370399066,0,0.7048192771084337,0,0.7892333917116455,0,0.7701047509908676,0,0.7568005159036393,0,0.7547845467847222,0,0.755792531267479
2018-01-06N_Dakota_St,0,0.8094504410861487,0,0.777311099570799,0,0.7736716158841053,0,0.7349397590361446,0,0.8094746208284742,0,0.8017876595258713,0,0.783497945665672,0,0.7814220389912425,0,0.7824599922473291
2018-01-06N_Illinois,0,0.6974558639440499,0,0.6956061411764569,0,0.7122914103695589,0,0.7530120481927711,0,0.6932393374069731,0,0.73003089427948,0,0.7060421735477314,0,0.7088843996595364,0,0.7074632865349334
2018-01-06Neb_Omaha,0,0.7240668574821629,0,0.66117056067943,0,0.6377275223631751,0,0.6385542168674698,1,0.6152961035193103,0,0.6933549046516418,0,0.6545883984852954,0,0.6365073033600006,0,0.6455478508660374
2018-01-06Nebraska,0,0.8978526721250002,0,0.894267385301614,0,0.8976873215951184,0,0.8493975903614458,0,0.8566456779274532,0,0.8833658248186111,0,0.8898351785585533,0,0.8845733297441232,0,0.8872042540637843
2018-01-06Nevada,1,0.8463987063403074,1,0.8789071367318116,1,0.8689915296078669,1,0.7831325301204819,1,0.9015558878382752,1,0.8661046624183655,1,0.8590485283760713,1,0.8557202275141732,1,0.857384377857229
2018-01-06New_Mexico,1,0.8416020792456698,1,0.8675669959584358,1,0.8646001074924575,1,0.8192771084337349,1,0.7272297151324512,1,0.8617377877235413,1,0.8464803380718752,1,0.8367615623431179,1,0.8416209501289067
2018-01-06North_Dakota,0,0.680263120661658,0,0.6853121064210127,0,0.7021776056559522,0,0.6927710843373494,0,0.7803191180698422,0,0.7124073803424835,0,0.6947891528567552,0,0.6999810295660055,0,0.6973850911391947
2018-01-06North_Texas,0,0.7439435312604012,0,0.7350507924925497,0,0.7329196769353732,0,0.7048192771084337,0,0.7977633243698152,0,0.7763640135526657,0,0.737852576859109,0,0.7390725936779661,0,0.7384625851913457
2018-01-06Notre_Dame,0,0.5565318677742539,0,0.5733529700525299,0,0.5887281475332361,0,0.572289156626506,0,0.6273135885387281,0,0.5843407809734344,0,0.5758068908345051,0,0.5787068248262665,0,0.5772568577719623
2018-01-06Ohio,1,0.7641532430897384,1,0.7169117814421889,1,0.7283497326264174,1,0.7409638554216867,1,0.7053766394005604,1,0.7318038940429688,1,0.7353591925133858,1,0.7340024701267882,1,0.7346808312471825
2018-01-06Oklahoma,0,0.626717771184133,0,0.6174299605747671,0,0.6363503916809993,0,0.608433734939759,1,0.5018393447631415,0,0.6300145983695984,0,0.6175618912941768,0,0.6092939104879863,0,0.6134279008357837
2018-01-06Oklahoma_St,1,0.7941688519528044,1,0.7713425938898589,1,0.7755474437806459,1,0.7108433734939759,1,0.8041787036485474,1,0.7829497456550598,1,0.7753456555607415,1,0.7721602230732354,1,0.7737529392372813
2018-01-06Old_Dominion,1,0.6896032511944479,1,0.7062053898413576,1,0.6914153909661898,1,0.608433734939759,1,0.6557722691912921,1,0.7223598957061768,1,0.6851405785352792,1,0.6772645357169761,1,0.6812025570581194
2018-01-06Oral_Roberts,1,0.6798638007217784,1,0.690701153639235,1,0.6945677417787123,1,0.6686746987951807,1,0.7373567157964896,1,0.7045088410377502,1,0.6892903514725242,1,0.6906728277878844,1,0.6899815895595367
2018-01-06Pacific,0,0.6508582973496135,0,0.6464379121438252,0,0.6348450673588876,0,0.6024096385542169,0,0.6691109579188166,0,0.6890220642089844,0,0.6416778558253505,0,0.6403678799871058,0,0.6410228678396501
2018-01-06Pepperdine,0,0.7099019406529172,0,0.6466873408092937,0,0.629965692212058,0,0.6385542168674698,0,0.6939038870151035,0,0.6913370490074158,0,0.6623390619655719,0,0.6626642387141071,0,0.6625016502688131
2018-01-06Pittsburgh,0,0.8830563708174458,0,0.8607467436606224,0,0.8621673934890713,0,0.8313253012048193,0,0.8544680180408568,0,0.8587357252836227,0,0.8644659936595618,0,0.861291831692901,0,0.8628789125894262
2018-01-06Portland,0,0.5911247968149698,0,0.620807981216658,0,0.6264481842143705,0,0.608433734939759,0,0.7262674144249919,0,0.6496906876564026,0,0.6187768141065685,0,0.6246631952124188,0,0.6217200045939061
2018-01-06Portland_St,0,0.7032269167854771,0,0.6707839435871555,0,0.6971567695664594,0,0.6626506024096386,0,0.7583595406888148,0,0.6962040364742279,0,0.6918576727764704,0,0.6937935349337404,0,0.6928256037833448
2018-01-06Princeton,1,0.5648780766265296,1,0.577392971428175,1,0.5566835563588739,1,0.5120481927710844,1,0.7033675844019109,1,0.6016360521316528,1,0.5692250895654639,1,0.5732230171229175,1,0.5712240532797429
2018-01-06Providence,0,0.6071475517845639,0,0.5501867404359659,0,0.5350476543385156,0,0.5180722891566265,0,0.6039765396818867,0,0.5824853181838989,0,0.5625944926866006,0,0.5618949084030355,0,0.5622447004835048
2018-01-06Purdue,1,0.9197650889113402,1,0.9134226486329324,1,0.917171789919916,1,0.8614457831325302,1,0.9434033877974656,1,0.8909851908683777,1,0.9131611071553281,1,0.91102553925044,1,0.912093323109913
2018-01-06Rhode_Island,1,0.6118309393392347,1,0.6296178418364213,1,0.5997856768592373,1,0.5240963855421686,1,0.583227050912728,1,0.6623209118843079,1,0.6035370842612361,1,0.5960472750764094,1,0.5997921796075784
2018-01-06Rice,1,0.6468764553083217,1,0.6569495693651476,1,0.6508204441583502,1,0.5963855421686747,1,0.6420169550770093,1,0.6717188954353333,1,0.6457575949432953,1,0.6416396320294816,1,0.6436986134216374
2018-01-06Richmond,0,0.5647885208679255,0,0.5616573682989999,0,0.5755032903929179,1,0.5120481927710844,0,0.8023293429074438,0,0.5801414251327515,0,0.5735361924780134,0,0.5812491745304698,0,0.5773926834365779
2018-01-06SE_Missouri,0,0.6936601388993494,0,0.7000104023686652,0,0.7116522287348659,0,0.6746987951807228,0,0.7020236045363686,0,0.7317160367965698,0,0.6991420258992334,0,0.6973676023779117,0,0.6982548140693704
2018-01-06SIU_Edward,0,0.8297480544416103,0,0.7761602735296095,0,0.7767846108851308,0,0.7710843373493976,0,0.8140203606520051,0,0.7976329922676086,0,0.7935853187911845,0,0.7932474032834016,0,0.7934163609551359
2018-01-06S_Alabama,0,0.7347493542283905,0,0.7039109562670989,0,0.7144595215155797,0,0.6626506024096386,0,0.7890271400640915,0,0.7429101169109344,0,0.7168617749892695,0,0.7172249554527073,0,0.7170433651453271
2018-01-06S_Carolina,1,0.7517313827902518,1,0.7563502039482131,1,0.749834673448479,1,0.7530120481927711,1,0.6177553171795632,1,0.7690214514732361,1,0.7447907904209115,1,0.7374187209980476,1,0.7411047556406795
2018-01-06S_Dakota_St,1,0.806912578778241,1,0.7782301507047579,1,0.7652063487595588,1,0.6385542168674698,1,0.8203583621836265,1,0.7812683582305908,1,0.772233351889392,1,0.7648958443979623,1,0.7685645980616623
2018-01-06S_Illinois,0,0.6713217817050676,0,0.6675859629829968,0,0.6796822027430856,0,0.7530120481927711,0,0.7458737944714292,0,0.7004789710044861,0,0.6846421687825125,0,0.6938488689696943,0,0.6892455188058485
2018-01-06S_Mississippi,1,0.5434624084560118,1,0.5874819688841356,1,0.5812289985313616,1,0.6204819277108434,1,0.6861297063549344,1,0.6041843295097351,1,0.5818668717505413,1,0.5913746423478455,1,0.5866207569874012
2018-01-06S_Utah,0,0.8042458799296786,0,0.8349617013606718,0,0.8343900418063163,0,0.8132530120481928,0,0.7437457511370691,0,0.8461724668741226,0,0.8185363100595114,0,0.8133243641158753,0,0.8159303370102651
2018-01-06Sac_State,0,0.7950454472578881,0,0.7790280681594001,0,0.7839507840782866,0,0.7951807228915663,0,0.689357961217684,0,0.7972923666238785,0,0.7813152134739403,0,0.7766281068821012,0,0.7789716601040467
2018-01-06Saint_Louis,1,0.7787720864015335,1,0.7729697579337222,1,0.7788188104436015,1,0.7048192771084337,1,0.5811241415379581,1,0.7787135243415833,1,0.7586531183142504,1,0.7432315061117205,1,0.7509423121452832
2018-01-06Samford,1,0.5676456069227436,1,0.5538421753766058,1,0.5726147261551132,1,0.572289156626506,1,0.5389013324984486,1,0.5617018938064575,1,0.5639185901296866,1,0.562991129282248,1,0.5634548596515787
2018-01-06San_Diego,0,0.8810890988358706,0,0.8741835472400866,0,0.8718993149074221,0,0.8313253012048193,0,0.8703420637188064,0,0.8716099113225937,0,0.8712906816136634,0,0.8681213568037072,0,0.8697060191209997
2018-01-06San_Fransco,1,0.6831166568870672,1,0.6613753468948512,1,0.6458022751294978,1,0.5963855421686747,1,0.6780206252216059,1,0.6929393410682678,1,0.6582000618809386,1,0.6546953840843572,1,0.6564477229138124
2018-01-06San_Jose_St,0,0.6917666471530874,0,0.6142474339559206,0,0.6282944915120366,0,0.6385542168674698,0,0.6918807396282571,0,0.6523958742618561,0,0.6474208908956501,0,0.6497006358764437,0,0.6485607633175668
2018-01-06Santa_Clara,1,0.7461585895032488,1,0.7594600446831193,1,0.7537734666861855,1,0.7590361445783133,1,0.8224415864515588,1,0.7863176465034485,1,0.7576680376166409,1,0.7618416900042286,1,0.7597548637317205
2018-01-06Seton_Hall,0,0.6427139082467456,0,0.6807773308915006,0,0.6970549518877479,0,0.6445783132530121,0,0.6880626586950562,0,0.7050910294055939,0,0.6712974015435595,0,0.6701301571993659,0,0.6707137793057378
2018-01-06South_Dakota,1,0.7952114232569043,1,0.8209539649085003,1,0.8181831589132623,1,0.7771084337349398,1,0.8452686982004868,1,0.8276766538619995,1,0.8100241651279572,1,0.8096093845255921,1,0.8098167747446121
2018-01-06St_Bonavent,1,0.6687165194186147,1,0.6580706483890182,1,0.6335928936286102,1,0.6566265060240963,0,0.5310177238936409,1,0.6911647915840149,1,0.6431684676855924,1,0.6333076072675163,1,0.6382380374184456
2018-01-06St_Johns,1,0.7257217387608385,1,0.7244061866634791,1,0.7238155447174609,1,0.6807228915662651,1,0.6568647739439221,1,0.7411035299301147,1,0.7165659435833553,1,0.7099934402780037,1,0.7132796918615207
2018-01-06St_Josephs,0,0.6190461929325985,0,0.6181439714770898,0,0.5875765086902918,0,0.5120481927710844,0,0.7815622706370718,0,0.665915310382843,0,0.6094746286072754,0,0.6127685005660093,0,0.6111215645150836
2018-01-06St_Marys,1,0.9064014266497163,1,0.9117960275739266,1,0.9108841712057716,1,0.8795180722891566,1,0.8644423223504044,1,0.891057550907135,1,0.9041762878110866,1,0.8997241297268526,1,0.9019502086803819
2018-01-06Syracuse,1,0.6568821970997042,1,0.6336208668748512,1,0.6337215246499593,1,0.6867469879518072,1,0.7388641549932017,1,0.6466459631919861,1,0.6515330021223349,1,0.6598639810901177,1,0.655698491536444
2018-01-06TN_Martin,0,0.8669679466409079,0,0.8733531834520868,0,0.8782969214562201,0,0.8554216867469879,0,0.8818521549686292,0,0.8682267963886261,0,0.871686963474243,0,0.871027191600592,0,0.8713570774502237
2018-01-06TN_State,1,0.5796321798771278,1,0.5886469103056734,1,0.5730683263784808,1,0.6265060240963856,1,0.5488535825686088,1,0.6033478379249573,1,0.5829457276074769,1,0.5842173714775353,1,0.5835815494853029
2018-01-06TN_Tech,1,0.5252921910898096,1,0.5295114056597409,1,0.5127895576536378,1,0.5301204819277109,0,0.5906895000375713,1,0.5290505886077881,1,0.5166778356057441,1,0.5109789337902692,1,0.5138283846504405
2018-01-06TX-Arlington,1,0.8054039406152236,1,0.7985963374617829,1,0.7995050466897976,1,0.8072289156626506,1,0.6794775402205202,1,0.8102023005485535,1,0.7946730346608855,1,0.7884014849604611,1,0.7915372597364746
2018-01-06TX-San_Ant,1,0.5102141961524017,1,0.5563048642659539,1,0.5389291373706079,0,0.536144578313253,1,0.6291016649406476,1,0.573053240776062,1,0.5336831628657649,1,0.5341527011007199,1,0.5339179319254078
2018-01-06TX_Christian,1,0.7399075867057109,1,0.6770534467446457,1,0.6813501935699435,1,0.7168674698795181,1,0.8174365946537357,1,0.6939556002616882,1,0.7083965834987693,1,0.7160943258051835,1,0.712245454574324
2018-01-06TX_El_Paso,0,0.6754447018727072,0,0.6636196334719545,0,0.6863819215002415,0,0.6506024096385542,0,0.7336187829076481,0,0.6916307806968689,0,0.6762333192920851,0,0.6778289747183758,0,0.6770311469359154
2018-01-06Tennessee,0,0.683856312202749,0,0.5966928648510597,0,0.5806186597961319,0,0.5602409638554217,0,0.6123275884693482,0,0.6349762380123138,0,0.6149491001094742,0,0.6107529686587108,0,0.6128510343184795
2018-01-06Texas,0,0.628980570671487,0,0.6285338868277472,0,0.6484029594817403,0,0.6746987951807228,0,0.7185691990355948,0,0.6539603173732758,0,0.6437889974341671,0,0.6508904726320621,0,0.6473397349667305
2018-01-06Texas_A&M,1,0.7840410879403709,1,0.7879553686021056,1,0.7940072622571678,1,0.7228915662650602,1,0.8458214729207154,1,0.7942348718643188,1,0.7857612653301393,1,0.7846025823823047,1,0.7851819237750315
2018-01-06Texas_State,1,0.7991314990687163,1,0.7665085623197528,1,0.768691148360378,1,0.7469879518072289,1,0.6699403220260123,1,0.7837527990341187,1,0.7690825586945245,1,0.7611721103802106,1,0.7651273344640231
2018-01-06Texas_Tech,1,0.8313555620914954,1,0.8443888491533581,1,0.838035043071948,1,0.7409638554216867,1,0.8872062304334922,1,0.8424960970878601,1,0.8316176963745077,1,0.8280023450502016,1,0.8298100206261089
2018-01-06Troy,0,0.6829531310547398,0,0.7055580778923007,0,0.7119821992733252,0,0.6626506024096386,0,0.7332467037740407,0,0.7403411865234375,0,0.6983771900337183,0,0.6977070674408691,0,0.6980421286668049
2018-01-06Tulsa,1,0.5175154839874797,0,0.5167456507096264,0,0.5314486003963176,0,0.5180722891566265,0,0.5432861329726055,0,0.5218139290809631,0,0.5125856630070372,0,0.5148348440148192,0,0.5137102534603748
2018-01-06UAB,1,0.6940163963350998,1,0.647595203440874,1,0.6440841533430951,1,0.6204819277108434,1,0.578806770575932,1,0.6708930730819702,1,0.6534911423773162,1,0.6463163721510168,1,0.6499037572003499
2018-01-06UCLA,1,0.6499429130995363,1,0.5992226386458849,1,0.5760070355686979,1,0.5602409638554217,1,0.6870289784864589,1,0.6314388513565063,1,0.6089202702653449,1,0.6102141547907478,1,0.609567212460037
2018-01-06UCSB,1,0.8397879602016228,1,0.8134537558729675,1,0.8089873205982042,1,0.7469879518072289,1,0.7938943090551872,1,0.8172059655189514,1,0.8124404430099467,1,0.806217309054195,1,0.8093288759501635
2018-01-06UC_Irvine,1,0.6393938090992789,1,0.7167198729280594,1,0.7271699249525406,1,0.5843373493975904,1,0.6158147788396122,1,0.7318057417869568,1,0.6788787582731254,1,0.6672698927974255,1,0.6730743254730376
2018-01-06UC_Riverside,0,0.793230620630092,0,0.7481047647981116,0,0.750794087199311,0,0.7349397590361446,0,0.8075172093125571,0,0.7822006493806839,0,0.7641512356710315,0,0.7647088416783437,0,0.7644300385947849
2018-01-06UNLV,1,0.813152755656353,1,0.7974027981625976,1,0.7964472120297145,1,0.7228915662650602,1,0.8272255764846473,1,0.7994871735572815,1,0.7964281689290033,1,0.7926515637119216,1,0.7945398662383958
2018-01-06U_Mass,0,0.7993621162762183,0,0.7607683177267462,0,0.7708450839985819,0,0.8072289156626506,0,0.7570479282305117,0,0.7819768935441971,0,0.778898830252341,0,0.779817041823049,0,0.7793579359603784
2018-01-06U_Penn,1,0.5070012214703842,0,0.5360904263549053,0,0.5224325632825066,1,0.5481927710843374,1,0.6702320024872346,0,0.5575418770313263,1,0.5001686954679557,1,0.5147475060277847,1,0.5074581006896914
2018-01-06Utah_State,0,0.7882116081983677,0,0.7683445545824539,0,0.7628932894812388,0,0.7831325301204819,0,0.8204972273611986,0,0.7863759994506836,0,0.7770213633155818,0,0.7803066532600527,0,0.7786640082071092
2018-01-06VA_Military,0,0.7781004458376148,0,0.7901650062229861,0,0.7769239137918531,0,0.7289156626506024,0,0.8797719324631951,0,0.812864288687706,0,0.7824633773292029,0,0.7844061884510827,0,0.7834347828065872
2018-01-06VA_Tech,1,0.9024473436278844,1,0.9066539808652192,1,0.9004322362844078,1,0.8975903614457831,1,0.9139568596620704,1,0.8853693604469299,1,0.9032807570521151,1,0.9035110754630448,1,0.9033959161664487
