idx,+pts_lightgbc_prediction_0,+pts_lightgbc_prediction_0.01,+pts_lightgbc_prediction_0.02,+pts_lightgbc_prediction_0.03,+pts_lightgbc_prediction_0.04,+pts_lightgbc_prediction_0.05,+pts_lightgbc_prediction_0.06,+pts_lightgbc_prediction_0.07,+pts_lightgbc_prediction_0.08,+pts_lightgbc_prediction_0.09,+pts_lightgbc_prediction_0.1,+pts_linsvc_prediction_0,+pts_linsvc_prediction_0.01,+pts_linsvc_prediction_0.02,+pts_linsvc_prediction_0.03,+pts_linsvc_prediction_0.04,+pts_linsvc_prediction_0.05,+pts_linsvc_prediction_0.06,+pts_linsvc_prediction_0.07,+pts_linsvc_prediction_0.08,+pts_linsvc_prediction_0.09,+pts_linsvc_prediction_0.1,+pts_log_prediction_0,+pts_log_prediction_0.01,+pts_log_prediction_0.02,+pts_log_prediction_0.03,+pts_log_prediction_0.04,+pts_log_prediction_0.05,+pts_log_prediction_0.06,+pts_log_prediction_0.07,+pts_log_prediction_0.08,+pts_log_prediction_0.09,+pts_log_prediction_0.1,accuracy_voter_prediction_0,accuracy_voter_prediction_0.01,accuracy_voter_prediction_0.02,accuracy_voter_prediction_0.03,accuracy_voter_prediction_0.04,accuracy_voter_prediction_0.05,accuracy_voter_prediction_0.06,accuracy_voter_prediction_0.07,accuracy_voter_prediction_0.08,accuracy_voter_prediction_0.09,accuracy_voter_prediction_0.1,combined_voter_prediction_0,combined_voter_prediction_0.01,combined_voter_prediction_0.02,combined_voter_prediction_0.03,combined_voter_prediction_0.04,combined_voter_prediction_0.05,combined_voter_prediction_0.06,combined_voter_prediction_0.07,combined_voter_prediction_0.08,combined_voter_prediction_0.09,combined_voter_prediction_0.1,loss_voter_prediction_0,loss_voter_prediction_0.01,loss_voter_prediction_0.02,loss_voter_prediction_0.03,loss_voter_prediction_0.04,loss_voter_prediction_0.05,loss_voter_prediction_0.06,loss_voter_prediction_0.07,loss_voter_prediction_0.08,loss_voter_prediction_0.09,loss_voter_prediction_0.1,raw_keras_prediction_0,raw_keras_prediction_0.01,raw_keras_prediction_0.02,raw_keras_prediction_0.03,raw_keras_prediction_0.04,raw_keras_prediction_0.05,raw_keras_prediction_0.06,raw_keras_prediction_0.07,raw_keras_prediction_0.08,raw_keras_prediction_0.09,raw_keras_prediction_0.1,raw_knn_prediction_0,raw_knn_prediction_0.01,raw_knn_prediction_0.02,raw_knn_prediction_0.03,raw_knn_prediction_0.04,raw_knn_prediction_0.05,raw_knn_prediction_0.06,raw_knn_prediction_0.07,raw_knn_prediction_0.08,raw_knn_prediction_0.09,raw_knn_prediction_0.1,raw_lightgbc_prediction_0,raw_lightgbc_prediction_0.01,raw_lightgbc_prediction_0.02,raw_lightgbc_prediction_0.03,raw_lightgbc_prediction_0.04,raw_lightgbc_prediction_0.05,raw_lightgbc_prediction_0.06,raw_lightgbc_prediction_0.07,raw_lightgbc_prediction_0.08,raw_lightgbc_prediction_0.09,raw_lightgbc_prediction_0.1,raw_log_prediction_0,raw_log_prediction_0.01,raw_log_prediction_0.02,raw_log_prediction_0.03,raw_log_prediction_0.04,raw_log_prediction_0.05,raw_log_prediction_0.06,raw_log_prediction_0.07,raw_log_prediction_0.08,raw_log_prediction_0.09,raw_log_prediction_0.1
2018-01-06Middle_Tenn,41346.0,24841.0,14311.0,7043.0,3118.0,2306.0,1606.0,1200.0,1100.0,1100.0,1000.0,2069.0,1650.0,1525.0,911.0,1053.0,1053.0,953.0,853.0,927.0,1000.0,1000,7009.0,4066.0,2800.0,1535.0,1604.0,1529.0,1447.0,1241.0,1233.0,1133.0,1027.0,4985.0,2673.0,1613.0,1178.0,949.0,924.0,1008.0,1000.0,1000.0,1000,1000,5699.0,3306.0,1516.0,1268.0,949.0,924.0,1008.0,1000.0,1000.0,1000.0,1000,6765.0,3511.0,1705.0,1662.0,1049.0,1024.0,1008.0,1000.0,1000.0,1000.0,1000,2652.0,4207.0,3106.0,1558.0,1164.0,1119.0,1129.0,916.0,1000.0,1000.0,1000.0,1775.0,2897.0,591.0,2026.0,1393.0,1883.0,1383.0,1934.0,1081.0,906.0,939.0,2118.0,2237.0,1714.0,1267.0,926.0,926.0,1100.0,1000.0,1000.0,1000.0,1000,4834.0,1678.0,1373.0,1274.0,1156.0,1142.0,1026.0,926.0,926.0,1000.0,1000.0
2018-01-06Minnesota,41346.0,24841.0,14311.0,7043.0,3118.0,2306.0,1606.0,1200.0,1100.0,1100.0,1000.0,2069.0,1650.0,1525.0,911.0,1053.0,1053.0,953.0,853.0,927.0,1000.0,1000,7009.0,4066.0,2800.0,1535.0,1604.0,1529.0,1447.0,1241.0,1233.0,1133.0,1027.0,4985.0,2673.0,1613.0,1178.0,949.0,924.0,1008.0,1000.0,1000.0,1000,1000,5699.0,3306.0,1516.0,1268.0,949.0,924.0,1008.0,1000.0,1000.0,1000.0,1000,6765.0,3511.0,1705.0,1662.0,1049.0,1024.0,1008.0,1000.0,1000.0,1000.0,1000,2652.0,4207.0,3106.0,1558.0,1164.0,1119.0,1129.0,916.0,1000.0,1000.0,1000.0,1775.0,2897.0,591.0,2026.0,1393.0,1883.0,1383.0,1934.0,1081.0,906.0,939.0,2008.0,2237.0,1714.0,1267.0,926.0,926.0,1100.0,1000.0,1000.0,1000.0,1000,4834.0,1678.0,1373.0,1274.0,1156.0,1142.0,1026.0,926.0,926.0,1000.0,1000.0
2018-01-06Mississippi,41346.0,24841.0,14311.0,7043.0,3118.0,2306.0,1606.0,1200.0,1100.0,1100.0,1000.0,2069.0,1650.0,1525.0,911.0,1053.0,1053.0,953.0,853.0,927.0,1000.0,1000,6899.0,4066.0,2800.0,1535.0,1604.0,1529.0,1447.0,1241.0,1233.0,1133.0,1027.0,4985.0,2673.0,1613.0,1178.0,949.0,924.0,1008.0,1000.0,1000.0,1000,1000,5699.0,3306.0,1516.0,1268.0,949.0,924.0,1008.0,1000.0,1000.0,1000.0,1000,6765.0,3511.0,1705.0,1662.0,1049.0,1024.0,1008.0,1000.0,1000.0,1000.0,1000,2652.0,4207.0,3106.0,1558.0,1164.0,1119.0,1129.0,916.0,1000.0,1000.0,1000.0,1775.0,2897.0,591.0,2026.0,1393.0,1883.0,1383.0,1934.0,1081.0,906.0,939.0,2008.0,2237.0,1714.0,1267.0,926.0,926.0,1100.0,1000.0,1000.0,1000.0,1000,4834.0,1678.0,1373.0,1274.0,1156.0,1142.0,1026.0,926.0,926.0,1000.0,1000.0
2018-01-06Montana,41446.0,24841.0,14311.0,7043.0,3118.0,2306.0,1606.0,1200.0,1100.0,1100.0,1000.0,2069.0,1650.0,1525.0,911.0,1053.0,1053.0,953.0,853.0,927.0,1000.0,1000,6999.0,4066.0,2800.0,1535.0,1604.0,1529.0,1447.0,1241.0,1233.0,1133.0,1027.0,4985.0,2673.0,1613.0,1178.0,949.0,924.0,1008.0,1000.0,1000.0,1000,1000,5699.0,3306.0,1516.0,1268.0,949.0,924.0,1008.0,1000.0,1000.0,1000.0,1000,6765.0,3511.0,1705.0,1662.0,1049.0,1024.0,1008.0,1000.0,1000.0,1000.0,1000,2652.0,4207.0,3106.0,1558.0,1164.0,1119.0,1129.0,916.0,1000.0,1000.0,1000.0,1875.0,2997.0,691.0,2026.0,1393.0,1883.0,1383.0,1934.0,1081.0,906.0,939.0,2008.0,2237.0,1714.0,1267.0,926.0,926.0,1100.0,1000.0,1000.0,1000.0,1000,4834.0,1678.0,1373.0,1274.0,1156.0,1142.0,1026.0,926.0,926.0,1000.0,1000.0
2018-01-06Montana_St,41546.0,24841.0,14311.0,7043.0,3118.0,2306.0,1606.0,1200.0,1100.0,1100.0,1000.0,2069.0,1650.0,1525.0,911.0,1053.0,1053.0,953.0,853.0,927.0,1000.0,1000,6889.0,3956.0,2690.0,1535.0,1604.0,1529.0,1447.0,1241.0,1233.0,1133.0,1027.0,4985.0,2673.0,1613.0,1178.0,949.0,924.0,1008.0,1000.0,1000.0,1000,1000,5699.0,3306.0,1516.0,1268.0,949.0,924.0,1008.0,1000.0,1000.0,1000.0,1000,6765.0,3511.0,1705.0,1662.0,1049.0,1024.0,1008.0,1000.0,1000.0,1000.0,1000,2652.0,4207.0,3106.0,1558.0,1164.0,1119.0,1129.0,916.0,1000.0,1000.0,1000.0,1875.0,2997.0,691.0,2026.0,1393.0,1883.0,1383.0,1934.0,1081.0,906.0,939.0,2008.0,2237.0,1714.0,1267.0,926.0,926.0,1100.0,1000.0,1000.0,1000.0,1000,4934.0,1678.0,1373.0,1274.0,1156.0,1142.0,1026.0,926.0,926.0,1000.0,1000.0
2018-01-06Morehead_St,41546.0,24841.0,14311.0,7043.0,3118.0,2306.0,1606.0,1200.0,1100.0,1100.0,1000.0,2069.0,1650.0,1525.0,911.0,1053.0,1053.0,953.0,853.0,927.0,1000.0,1000,6889.0,3956.0,2690.0,1535.0,1604.0,1529.0,1447.0,1241.0,1233.0,1133.0,1027.0,4985.0,2673.0,1613.0,1178.0,949.0,924.0,1008.0,1000.0,1000.0,1000,1000,5699.0,3306.0,1516.0,1268.0,949.0,924.0,1008.0,1000.0,1000.0,1000.0,1000,6765.0,3511.0,1705.0,1662.0,1049.0,1024.0,1008.0,1000.0,1000.0,1000.0,1000,2652.0,4207.0,3106.0,1558.0,1164.0,1119.0,1129.0,916.0,1000.0,1000.0,1000.0,1875.0,2997.0,691.0,2026.0,1393.0,1883.0,1383.0,1934.0,1081.0,906.0,939.0,2008.0,2237.0,1714.0,1267.0,926.0,926.0,1100.0,1000.0,1000.0,1000.0,1000,4934.0,1678.0,1373.0,1274.0,1156.0,1142.0,1026.0,926.0,926.0,1000.0,1000.0
2018-01-06Murray_St,41546.0,24841.0,14311.0,7043.0,3118.0,2306.0,1606.0,1200.0,1100.0,1100.0,1000.0,2069.0,1650.0,1525.0,911.0,1053.0,1053.0,953.0,853.0,927.0,1000.0,1000,6779.0,3956.0,2690.0,1535.0,1604.0,1529.0,1447.0,1241.0,1233.0,1133.0,1027.0,4985.0,2673.0,1613.0,1178.0,949.0,924.0,1008.0,1000.0,1000.0,1000,1000,5699.0,3306.0,1516.0,1268.0,949.0,924.0,1008.0,1000.0,1000.0,1000.0,1000,6765.0,3511.0,1705.0,1662.0,1049.0,1024.0,1008.0,1000.0,1000.0,1000.0,1000,2652.0,4207.0,3106.0,1558.0,1164.0,1119.0,1129.0,916.0,1000.0,1000.0,1000.0,1975.0,3097.0,691.0,2026.0,1393.0,1883.0,1383.0,1934.0,1081.0,906.0,939.0,2008.0,2237.0,1714.0,1267.0,926.0,926.0,1100.0,1000.0,1000.0,1000.0,1000,4934.0,1678.0,1373.0,1274.0,1156.0,1142.0,1026.0,926.0,926.0,1000.0,1000.0
2018-01-06NC-Grnsboro,41546.0,24841.0,14311.0,7043.0,3118.0,2306.0,1606.0,1200.0,1100.0,1100.0,1000.0,2069.0,1650.0,1525.0,911.0,1053.0,1053.0,953.0,853.0,927.0,1000.0,1000,6779.0,3956.0,2690.0,1535.0,1604.0,1529.0,1447.0,1241.0,1233.0,1133.0,1027.0,4985.0,2673.0,1613.0,1178.0,949.0,924.0,1008.0,1000.0,1000.0,1000,1000,5699.0,3306.0,1516.0,1268.0,949.0,924.0,1008.0,1000.0,1000.0,1000.0,1000,6765.0,3511.0,1705.0,1662.0,1049.0,1024.0,1008.0,1000.0,1000.0,1000.0,1000,2553.0,4207.0,3106.0,1558.0,1164.0,1119.0,1129.0,916.0,1000.0,1000.0,1000.0,1975.0,3097.0,691.0,2026.0,1393.0,1883.0,1383.0,1934.0,1081.0,906.0,939.0,2008.0,2237.0,1714.0,1267.0,926.0,926.0,1100.0,1000.0,1000.0,1000.0,1000,4934.0,1678.0,1373.0,1274.0,1156.0,1142.0,1026.0,926.0,926.0,1000.0,1000.0
2018-01-06Nevada,41546.0,24841.0,14311.0,7043.0,3118.0,2306.0,1606.0,1200.0,1100.0,1100.0,1000.0,2069.0,1650.0,1525.0,911.0,1053.0,1053.0,953.0,853.0,927.0,1000.0,1000,6669.0,3956.0,2690.0,1535.0,1604.0,1529.0,1447.0,1241.0,1233.0,1133.0,1027.0,4985.0,2673.0,1613.0,1178.0,949.0,924.0,1008.0,1000.0,1000.0,1000,1000,5699.0,3306.0,1516.0,1268.0,949.0,924.0,1008.0,1000.0,1000.0,1000.0,1000,6765.0,3511.0,1705.0,1662.0,1049.0,1024.0,1008.0,1000.0,1000.0,1000.0,1000,2553.0,4207.0,3106.0,1558.0,1164.0,1119.0,1129.0,916.0,1000.0,1000.0,1000.0,1975.0,3097.0,691.0,2026.0,1393.0,1883.0,1383.0,1934.0,1081.0,906.0,939.0,2008.0,2237.0,1714.0,1267.0,926.0,926.0,1100.0,1000.0,1000.0,1000.0,1000,4824.0,1678.0,1373.0,1274.0,1156.0,1142.0,1026.0,926.0,926.0,1000.0,1000.0
2018-01-06New_Mexico,41546.0,24841.0,14311.0,7043.0,3118.0,2306.0,1606.0,1200.0,1100.0,1100.0,1000.0,2069.0,1650.0,1525.0,911.0,1053.0,1053.0,953.0,853.0,927.0,1000.0,1000,6669.0,3956.0,2690.0,1535.0,1604.0,1529.0,1447.0,1241.0,1233.0,1133.0,1027.0,4985.0,2673.0,1613.0,1178.0,949.0,924.0,1008.0,1000.0,1000.0,1000,1000,5699.0,3306.0,1516.0,1268.0,949.0,924.0,1008.0,1000.0,1000.0,1000.0,1000,6765.0,3511.0,1705.0,1662.0,1049.0,1024.0,1008.0,1000.0,1000.0,1000.0,1000,2443.0,4207.0,3106.0,1558.0,1164.0,1119.0,1129.0,916.0,1000.0,1000.0,1000.0,1865.0,2987.0,691.0,2026.0,1393.0,1883.0,1383.0,1934.0,1081.0,906.0,939.0,2008.0,2237.0,1714.0,1267.0,926.0,926.0,1100.0,1000.0,1000.0,1000.0,1000,4824.0,1678.0,1373.0,1274.0,1156.0,1142.0,1026.0,926.0,926.0,1000.0,1000.0
2018-01-06Ohio,41546.0,24841.0,14311.0,7043.0,3118.0,2306.0,1606.0,1200.0,1100.0,1100.0,1000.0,2069.0,1650.0,1525.0,911.0,1053.0,1053.0,953.0,853.0,927.0,1000.0,1000,6559.0,3846.0,2580.0,1535.0,1604.0,1529.0,1447.0,1241.0,1233.0,1133.0,1027.0,4985.0,2673.0,1613.0,1178.0,949.0,924.0,1008.0,1000.0,1000.0,1000,1000,5699.0,3306.0,1516.0,1268.0,949.0,924.0,1008.0,1000.0,1000.0,1000.0,1000,6765.0,3511.0,1705.0,1662.0,1049.0,1024.0,1008.0,1000.0,1000.0,1000.0,1000,2443.0,4207.0,3106.0,1558.0,1164.0,1119.0,1129.0,916.0,1000.0,1000.0,1000.0,1965.0,3087.0,691.0,2026.0,1393.0,1883.0,1383.0,1934.0,1081.0,906.0,939.0,2008.0,2237.0,1714.0,1267.0,926.0,926.0,1100.0,1000.0,1000.0,1000.0,1000,4824.0,1678.0,1373.0,1274.0,1156.0,1142.0,1026.0,926.0,926.0,1000.0,1000.0
2018-01-06Oklahoma_St,41646.0,24841.0,14311.0,7043.0,3118.0,2306.0,1606.0,1200.0,1100.0,1100.0,1000.0,2069.0,1650.0,1525.0,911.0,1053.0,1053.0,953.0,853.0,927.0,1000.0,1000,6559.0,3846.0,2580.0,1535.0,1604.0,1529.0,1447.0,1241.0,1233.0,1133.0,1027.0,4985.0,2673.0,1613.0,1178.0,949.0,924.0,1008.0,1000.0,1000.0,1000,1000,5699.0,3306.0,1516.0,1268.0,949.0,924.0,1008.0,1000.0,1000.0,1000.0,1000,6765.0,3511.0,1705.0,1662.0,1049.0,1024.0,1008.0,1000.0,1000.0,1000.0,1000,2443.0,4207.0,3106.0,1558.0,1164.0,1119.0,1129.0,916.0,1000.0,1000.0,1000.0,1965.0,3087.0,691.0,2026.0,1393.0,1883.0,1383.0,1934.0,1081.0,906.0,939.0,2008.0,2237.0,1714.0,1267.0,926.0,926.0,1100.0,1000.0,1000.0,1000.0,1000,4824.0,1678.0,1373.0,1274.0,1156.0,1142.0,1026.0,926.0,926.0,1000.0,1000.0
2018-01-06Old_Dominion,41746.0,24841.0,14311.0,7043.0,3118.0,2306.0,1606.0,1200.0,1100.0,1100.0,1000.0,2069.0,1650.0,1525.0,911.0,1053.0,1053.0,953.0,853.0,927.0,1000.0,1000,6559.0,3846.0,2580.0,1535.0,1604.0,1529.0,1447.0,1241.0,1233.0,1133.0,1027.0,4985.0,2673.0,1613.0,1178.0,949.0,924.0,1008.0,1000.0,1000.0,1000,1000,5699.0,3306.0,1516.0,1268.0,949.0,924.0,1008.0,1000.0,1000.0,1000.0,1000,6765.0,3511.0,1705.0,1662.0,1049.0,1024.0,1008.0,1000.0,1000.0,1000.0,1000,2443.0,4207.0,3106.0,1558.0,1164.0,1119.0,1129.0,916.0,1000.0,1000.0,1000.0,1965.0,3087.0,691.0,2026.0,1393.0,1883.0,1383.0,1934.0,1081.0,906.0,939.0,2008.0,2237.0,1714.0,1267.0,926.0,926.0,1100.0,1000.0,1000.0,1000.0,1000,4824.0,1678.0,1373.0,1274.0,1156.0,1142.0,1026.0,926.0,926.0,1000.0,1000.0
2018-01-06Oral_Roberts,41746.0,24841.0,14311.0,7043.0,3118.0,2306.0,1606.0,1200.0,1100.0,1100.0,1000.0,2069.0,1650.0,1525.0,911.0,1053.0,1053.0,953.0,853.0,927.0,1000.0,1000,6559.0,3846.0,2580.0,1535.0,1604.0,1529.0,1447.0,1241.0,1233.0,1133.0,1027.0,4985.0,2673.0,1613.0,1178.0,949.0,924.0,1008.0,1000.0,1000.0,1000,1000,5699.0,3306.0,1516.0,1268.0,949.0,924.0,1008.0,1000.0,1000.0,1000.0,1000,6765.0,3511.0,1705.0,1662.0,1049.0,1024.0,1008.0,1000.0,1000.0,1000.0,1000,2443.0,4207.0,3106.0,1558.0,1164.0,1119.0,1129.0,916.0,1000.0,1000.0,1000.0,2065.0,3187.0,791.0,2126.0,1393.0,1883.0,1383.0,1934.0,1081.0,906.0,939.0,2008.0,2237.0,1714.0,1267.0,926.0,926.0,1100.0,1000.0,1000.0,1000.0,1000,4824.0,1678.0,1373.0,1274.0,1156.0,1142.0,1026.0,926.0,926.0,1000.0,1000.0
2018-01-06Purdue,41846.0,24841.0,14311.0,7043.0,3118.0,2306.0,1606.0,1200.0,1100.0,1100.0,1000.0,2069.0,1650.0,1525.0,911.0,1053.0,1053.0,953.0,853.0,927.0,1000.0,1000,6659.0,3846.0,2580.0,1535.0,1604.0,1529.0,1447.0,1241.0,1233.0,1133.0,1027.0,4985.0,2673.0,1613.0,1178.0,949.0,924.0,1008.0,1000.0,1000.0,1000,1000,5699.0,3306.0,1516.0,1268.0,949.0,924.0,1008.0,1000.0,1000.0,1000.0,1000,6765.0,3511.0,1705.0,1662.0,1049.0,1024.0,1008.0,1000.0,1000.0,1000.0,1000,2443.0,4207.0,3106.0,1558.0,1164.0,1119.0,1129.0,916.0,1000.0,1000.0,1000.0,2065.0,3187.0,791.0,2126.0,1393.0,1883.0,1383.0,1934.0,1081.0,906.0,939.0,2008.0,2237.0,1714.0,1267.0,926.0,926.0,1100.0,1000.0,1000.0,1000.0,1000,4824.0,1678.0,1373.0,1274.0,1156.0,1142.0,1026.0,926.0,926.0,1000.0,1000.0
2018-01-06Rhode_Island,41846.0,24841.0,14311.0,7043.0,3118.0,2306.0,1606.0,1200.0,1100.0,1100.0,1000.0,2069.0,1650.0,1525.0,911.0,1053.0,1053.0,953.0,853.0,927.0,1000.0,1000,6549.0,3736.0,2580.0,1535.0,1604.0,1529.0,1447.0,1241.0,1233.0,1133.0,1027.0,4985.0,2673.0,1613.0,1178.0,949.0,924.0,1008.0,1000.0,1000.0,1000,1000,5699.0,3306.0,1516.0,1268.0,949.0,924.0,1008.0,1000.0,1000.0,1000.0,1000,6765.0,3511.0,1705.0,1662.0,1049.0,1024.0,1008.0,1000.0,1000.0,1000.0,1000,2443.0,4207.0,3106.0,1558.0,1164.0,1119.0,1129.0,916.0,1000.0,1000.0,1000.0,2065.0,3187.0,791.0,2126.0,1393.0,1883.0,1383.0,1934.0,1081.0,906.0,939.0,2008.0,2237.0,1714.0,1267.0,926.0,926.0,1100.0,1000.0,1000.0,1000.0,1000,4824.0,1678.0,1373.0,1274.0,1156.0,1142.0,1026.0,926.0,926.0,1000.0,1000.0
2018-01-06S_Carolina,41946.0,24841.0,14311.0,7043.0,3118.0,2306.0,1606.0,1200.0,1100.0,1100.0,1000.0,2069.0,1650.0,1525.0,911.0,1053.0,1053.0,953.0,853.0,927.0,1000.0,1000,6549.0,3736.0,2580.0,1535.0,1604.0,1529.0,1447.0,1241.0,1233.0,1133.0,1027.0,4985.0,2673.0,1613.0,1178.0,949.0,924.0,1008.0,1000.0,1000.0,1000,1000,5699.0,3306.0,1516.0,1268.0,949.0,924.0,1008.0,1000.0,1000.0,1000.0,1000,6765.0,3511.0,1705.0,1662.0,1049.0,1024.0,1008.0,1000.0,1000.0,1000.0,1000,2443.0,4207.0,3106.0,1558.0,1164.0,1119.0,1129.0,916.0,1000.0,1000.0,1000.0,1955.0,3077.0,791.0,2126.0,1393.0,1883.0,1383.0,1934.0,1081.0,906.0,939.0,1898.0,2237.0,1714.0,1267.0,926.0,926.0,1100.0,1000.0,1000.0,1000.0,1000,4824.0,1678.0,1373.0,1274.0,1156.0,1142.0,1026.0,926.0,926.0,1000.0,1000.0
2018-01-06S_Dakota_St,42046.0,24941.0,14311.0,7043.0,3118.0,2306.0,1606.0,1200.0,1100.0,1100.0,1000.0,2069.0,1650.0,1525.0,911.0,1053.0,1053.0,953.0,853.0,927.0,1000.0,1000,6649.0,3836.0,2680.0,1635.0,1604.0,1529.0,1447.0,1241.0,1233.0,1133.0,1027.0,4985.0,2673.0,1613.0,1178.0,949.0,924.0,1008.0,1000.0,1000.0,1000,1000,5699.0,3306.0,1516.0,1268.0,949.0,924.0,1008.0,1000.0,1000.0,1000.0,1000,6765.0,3511.0,1705.0,1662.0,1049.0,1024.0,1008.0,1000.0,1000.0,1000.0,1000,2333.0,4097.0,3106.0,1558.0,1164.0,1119.0,1129.0,916.0,1000.0,1000.0,1000.0,1955.0,3077.0,791.0,2126.0,1393.0,1883.0,1383.0,1934.0,1081.0,906.0,939.0,1898.0,2237.0,1714.0,1267.0,926.0,926.0,1100.0,1000.0,1000.0,1000.0,1000,4714.0,1568.0,1373.0,1274.0,1156.0,1142.0,1026.0,926.0,926.0,1000.0,1000.0
2018-01-06S_Mississippi,42046.0,24941.0,14311.0,7043.0,3118.0,2306.0,1606.0,1200.0,1100.0,1100.0,1000.0,2069.0,1650.0,1525.0,911.0,1053.0,1053.0,953.0,853.0,927.0,1000.0,1000,6649.0,3836.0,2680.0,1635.0,1604.0,1529.0,1447.0,1241.0,1233.0,1133.0,1027.0,4985.0,2673.0,1613.0,1178.0,949.0,924.0,1008.0,1000.0,1000.0,1000,1000,5699.0,3306.0,1516.0,1268.0,949.0,924.0,1008.0,1000.0,1000.0,1000.0,1000,6765.0,3511.0,1705.0,1662.0,1049.0,1024.0,1008.0,1000.0,1000.0,1000.0,1000,2333.0,4097.0,3106.0,1558.0,1164.0,1119.0,1129.0,916.0,1000.0,1000.0,1000.0,1955.0,3077.0,791.0,2126.0,1393.0,1883.0,1383.0,1934.0,1081.0,906.0,939.0,1898.0,2237.0,1714.0,1267.0,926.0,926.0,1100.0,1000.0,1000.0,1000.0,1000,4604.0,1568.0,1373.0,1274.0,1156.0,1142.0,1026.0,926.0,926.0,1000.0,1000.0
2018-01-06Saint_Louis,42046.0,24941.0,14311.0,7043.0,3118.0,2306.0,1606.0,1200.0,1100.0,1100.0,1000.0,2069.0,1650.0,1525.0,911.0,1053.0,1053.0,953.0,853.0,927.0,1000.0,1000,6649.0,3836.0,2680.0,1635.0,1604.0,1529.0,1447.0,1241.0,1233.0,1133.0,1027.0,4985.0,2673.0,1613.0,1178.0,949.0,924.0,1008.0,1000.0,1000.0,1000,1000,5699.0,3306.0,1516.0,1268.0,949.0,924.0,1008.0,1000.0,1000.0,1000.0,1000,6765.0,3511.0,1705.0,1662.0,1049.0,1024.0,1008.0,1000.0,1000.0,1000.0,1000,2333.0,4097.0,3106.0,1558.0,1164.0,1119.0,1129.0,916.0,1000.0,1000.0,1000.0,1955.0,3077.0,791.0,2126.0,1393.0,1883.0,1383.0,1934.0,1081.0,906.0,939.0,1898.0,2237.0,1714.0,1267.0,926.0,926.0,1100.0,1000.0,1000.0,1000.0,1000,4604.0,1568.0,1373.0,1274.0,1156.0,1142.0,1026.0,926.0,926.0,1000.0,1000.0
2018-01-06Samford,42046.0,24941.0,14311.0,7043.0,3118.0,2306.0,1606.0,1200.0,1100.0,1100.0,1000.0,2069.0,1650.0,1525.0,911.0,1053.0,1053.0,953.0,853.0,927.0,1000.0,1000,6649.0,3836.0,2680.0,1635.0,1604.0,1529.0,1447.0,1241.0,1233.0,1133.0,1027.0,4880.0,2673.0,1613.0,1178.0,949.0,924.0,1008.0,1000.0,1000.0,1000,1000,5594.0,3306.0,1516.0,1268.0,949.0,924.0,1008.0,1000.0,1000.0,1000.0,1000,6660.0,3511.0,1705.0,1662.0,1049.0,1024.0,1008.0,1000.0,1000.0,1000.0,1000,2228.0,3992.0,3001.0,1453.0,1164.0,1119.0,1129.0,916.0,1000.0,1000.0,1000.0,1955.0,3077.0,791.0,2126.0,1393.0,1883.0,1383.0,1934.0,1081.0,906.0,939.0,1898.0,2237.0,1714.0,1267.0,926.0,926.0,1100.0,1000.0,1000.0,1000.0,1000,4499.0,1463.0,1373.0,1274.0,1156.0,1142.0,1026.0,926.0,926.0,1000.0,1000.0
2018-01-06San_Fransco,42046.0,24941.0,14311.0,7043.0,3118.0,2306.0,1606.0,1200.0,1100.0,1100.0,1000.0,2069.0,1650.0,1525.0,911.0,1053.0,1053.0,953.0,853.0,927.0,1000.0,1000,6649.0,3836.0,2680.0,1635.0,1604.0,1529.0,1447.0,1241.0,1233.0,1133.0,1027.0,4880.0,2673.0,1613.0,1178.0,949.0,924.0,1008.0,1000.0,1000.0,1000,1000,5594.0,3306.0,1516.0,1268.0,949.0,924.0,1008.0,1000.0,1000.0,1000.0,1000,6660.0,3511.0,1705.0,1662.0,1049.0,1024.0,1008.0,1000.0,1000.0,1000.0,1000,2228.0,3992.0,3001.0,1453.0,1164.0,1119.0,1129.0,916.0,1000.0,1000.0,1000.0,1845.0,2967.0,681.0,2016.0,1393.0,1883.0,1383.0,1934.0,1081.0,906.0,939.0,1898.0,2237.0,1714.0,1267.0,926.0,926.0,1100.0,1000.0,1000.0,1000.0,1000,4499.0,1463.0,1373.0,1274.0,1156.0,1142.0,1026.0,926.0,926.0,1000.0,1000.0
2018-01-06Santa_Clara,42046.0,24941.0,14311.0,7043.0,3118.0,2306.0,1606.0,1200.0,1100.0,1100.0,1000.0,2069.0,1650.0,1525.0,911.0,1053.0,1053.0,953.0,853.0,927.0,1000.0,1000,6649.0,3836.0,2680.0,1635.0,1604.0,1529.0,1447.0,1241.0,1233.0,1133.0,1027.0,4880.0,2673.0,1613.0,1178.0,949.0,924.0,1008.0,1000.0,1000.0,1000,1000,5594.0,3306.0,1516.0,1268.0,949.0,924.0,1008.0,1000.0,1000.0,1000.0,1000,6660.0,3511.0,1705.0,1662.0,1049.0,1024.0,1008.0,1000.0,1000.0,1000.0,1000,2228.0,3992.0,3001.0,1453.0,1164.0,1119.0,1129.0,916.0,1000.0,1000.0,1000.0,1845.0,2967.0,681.0,2016.0,1393.0,1883.0,1383.0,1934.0,1081.0,906.0,939.0,1898.0,2237.0,1714.0,1267.0,926.0,926.0,1100.0,1000.0,1000.0,1000.0,1000,4394.0,1463.0,1373.0,1274.0,1156.0,1142.0,1026.0,926.0,926.0,1000.0,1000.0
